material1,material2,material3,pred_temp,weights
Rb1+,Sb3+,Re4+,[10.39991156],[0.5  0.25 0.25]
Ga3+,Sn2+,La3+,[10.39937755],[0.5  0.25 0.25]
La3+,Bi3+,Fr1+,[10.3990836],[0.5  0.25 0.25]
Rb1+,Rh3+,In3+,[10.39691815],[0.5  0.25 0.25]
Mg2+,Sb3+,Te2+,[10.39600616],[0.5  0.25 0.25]
Y3+,Cs1+,Tl1+,[10.39596279],[0.5  0.25 0.25]
Eu3+,Er3+,Bk3+,[10.39545151],[0.5  0.25 0.25]
Zr4+,Tm3+,U6+,[10.39524734],[0.5  0.25 0.25]
Na1+,Zn2+,Lu3+,[10.39449915],[0.5  0.25 0.25]
La3+,Fr1+,Am3+,[10.39144397],[0.5  0.25 0.25]
Rb1+,Zr4+,Ta5+,[10.39042392],[0.5  0.25 0.25]
Rb1+,Re4+,Pb2+,[10.38982192],[0.5  0.25 0.25]
Be2+,Cr3+,Zn2+,[10.38957186],[0.5  0.25 0.25]
Pr3+,Ac3+,U6+,[10.3893348],[0.5  0.25 0.25]
Ba2+,Ho3+,Cm3+,[10.38812645],[0.5  0.25 0.25]
Zn2+,Zr4+,La3+,[10.38744949],[0.5  0.25 0.25]
Ga3+,Zr4+,Nb5+,[10.38736634],[0.5  0.25 0.25]
Ti4+,Cs1+,Tb3+,[10.38634569],[0.5  0.25 0.25]
Sc3+,Ba2+,Er3+,[10.38542775],[0.5  0.25 0.25]
K1+,Co3+,Po2+,[10.38540944],[0.5  0.25 0.25]
Cs1+,Lu3+,Pb2+,[10.38501282],[0.5  0.25 0.25]
Fe3+,Rh3+,Cs1+,[10.38482546],[0.5  0.25 0.25]
Mn2+,Co3+,Fr1+,[10.38404831],[0.5  0.25 0.25]
Mg2+,Zn2+,Tb3+,[10.38361534],[0.5  0.25 0.25]
Rb1+,Sr2+,Hf4+,[10.38317573],[0.5  0.25 0.25]
K1+,Pd4+,Pm3+,[10.38275977],[0.5  0.25 0.25]
K1+,Pd4+,Nd3+,[10.38275977],[0.5  0.25 0.25]
Mn2+,Sr2+,Hg1+,[10.38151265],[0.5  0.25 0.25]
Li1+,Na1+,Ir3+,[10.38121772],[0.5  0.25 0.25]
Co3+,Te2+,Pr3+,[10.38114009],[0.5  0.25 0.25]
Ca2+,V5+,Pr3+,[10.38046013],[0.5  0.25 0.25]
Pr3+,Sm3+,Ho3+,[10.38005761],[0.5  0.25 0.25]
Zn2+,Zr4+,Nd3+,[10.37969263],[0.5  0.25 0.25]
Cs1+,Th4+,U6+,[10.37886917],[0.5  0.25 0.25]
Li1+,Fe3+,Tl1+,[10.3786631],[0.5  0.25 0.25]
Co3+,Pd4+,Er3+,[10.37819291],[0.5  0.25 0.25]
Nd3+,Pm3+,Sm3+,[10.3770676],[0.5  0.25 0.25]
Na1+,Co3+,Sn2+,[10.37691428],[0.5  0.25 0.25]
K1+,Ga3+,Pb2+,[10.37688348],[0.5  0.25 0.25]
Eu3+,Gd3+,Bk3+,[10.37604031],[0.5  0.25 0.25]
Ba2+,Tl1+,U6+,[10.37599096],[0.5  0.25 0.25]
La3+,Nd3+,Lu3+,[10.37517407],[0.5  0.25 0.25]
La3+,Pm3+,Lu3+,[10.37517407],[0.5  0.25 0.25]
Nb5+,Re4+,Pa5+,[10.375162],[0.5  0.25 0.25]
Zr4+,Gd3+,Fr1+,[10.37476339],[0.5  0.25 0.25]
Sr2+,Sn2+,Pa5+,[10.374705],[0.5  0.25 0.25]
Cs1+,Re4+,Ra2+,[10.37353894],[0.5  0.25 0.25]
Pr3+,Bi3+,Bk3+,[10.37326324],[0.5  0.25 0.25]
V5+,Ga3+,Y3+,[10.37298776],[0.5  0.25 0.25]
Pm3+,Lu3+,U6+,[10.37259238],[0.5  0.25 0.25]
Cr3+,Zn2+,Lu3+,[10.3718459],[0.5  0.25 0.25]
Mg2+,V5+,Gd3+,[10.37163844],[0.5  0.25 0.25]
Zr4+,Ta5+,Tl1+,[10.3715155],[0.5  0.25 0.25]
Zr4+,Yb3+,U6+,[10.3715069],[0.5  0.25 0.25]
Sc3+,Sb3+,Yb3+,[10.3714775],[0.5  0.25 0.25]
Al3+,Te2+,Pm3+,[10.3711184],[0.5  0.25 0.25]
Pr3+,Tm3+,Am3+,[10.37045436],[0.5  0.25 0.25]
Eu3+,Dy3+,Bk3+,[10.37033465],[0.5  0.25 0.25]
Pm3+,Er3+,U6+,[10.37010657],[0.5  0.25 0.25]
Zn2+,Y3+,Tb3+,[10.36934391],[0.5  0.25 0.25]
Nd3+,Eu3+,Tm3+,[10.36886418],[0.5  0.25 0.25]
Sm3+,Ho3+,Cm3+,[10.36854235],[0.5  0.25 0.25]
Nb5+,In3+,Ta5+,[10.36781378],[0.5  0.25 0.25]
Ti4+,Y3+,Tb3+,[10.36686061],[0.5  0.25 0.25]
Ti4+,Sr2+,Er3+,[10.36522759],[0.5  0.25 0.25]
Pm3+,Sm3+,Eu3+,[10.36503892],[0.5  0.25 0.25]
Rb1+,Yb3+,Hf4+,[10.36461241],[0.5  0.25 0.25]
Pm3+,Eu3+,Ho3+,[10.36448968],[0.5  0.25 0.25]
Mn2+,Ni2+,Lu3+,[10.36396225],[0.5  0.25 0.25]
Ba2+,Ho3+,Am3+,[10.36375031],[0.5  0.25 0.25]
Yb3+,Ta5+,Tl1+,[10.36191668],[0.5  0.25 0.25]
Sc3+,Y3+,Mo4+,[10.36140711],[0.5  0.25 0.25]
Ca2+,Zn2+,Dy3+,[10.36105958],[0.5  0.25 0.25]
V5+,Cr3+,Cs1+,[10.36080693],[0.5  0.25 0.25]
Pr3+,Eu3+,Lu3+,[10.36074285],[0.5  0.25 0.25]
Mg2+,V5+,Ga3+,[10.36041207],[0.5  0.25 0.25]
La3+,Ho3+,Cm3+,[10.36015589],[0.5  0.25 0.25]
K1+,Sn2+,W6+,[10.35967523],[0.5  0.25 0.25]
K1+,Ti4+,Ru3+,[10.359322],[0.5  0.25 0.25]
Pr3+,Er3+,Lu3+,[10.35902265],[0.5  0.25 0.25]
Nd3+,Eu3+,Er3+,[10.3586527],[0.5  0.25 0.25]
Pm3+,Eu3+,Er3+,[10.3586527],[0.5  0.25 0.25]
Mg2+,Ti4+,La3+,[10.35826723],[0.5  0.25 0.25]
Sr2+,Sn2+,Th4+,[10.35717786],[0.5  0.25 0.25]
Ba2+,Ce3+,Ra2+,[10.35714686],[0.5  0.25 0.25]
Ba2+,Ho3+,Lu3+,[10.35568209],[0.5  0.25 0.25]
Yb3+,Ta5+,Pa5+,[10.35546283],[0.5  0.25 0.25]
Be2+,Al3+,Au3+,[10.35487634],[0.5  0.25 0.25]
Cs1+,Eu3+,Pb2+,[10.3548439],[0.5  0.25 0.25]
Cs1+,Pm3+,Pb2+,[10.35463384],[0.5  0.25 0.25]
K1+,Fe3+,Mo4+,[10.35345412],[0.5  0.25 0.25]
Sc3+,Sm3+,Po2+,[10.35332389],[0.5  0.25 0.25]
K1+,Tc4+,Po2+,[10.35310449],[0.5  0.25 0.25]
Sr2+,In3+,Tl1+,[10.35290252],[0.5  0.25 0.25]
Pr3+,Er3+,Bk3+,[10.35244031],[0.5  0.25 0.25]
Rb1+,Sb3+,Er3+,[10.35199527],[0.5  0.25 0.25]
Nb5+,Cs1+,Re4+,[10.35128213],[0.5  0.25 0.25]
La3+,Tm3+,Bk3+,[10.35108374],[0.5  0.25 0.25]
Eu3+,Np5+,Cm3+,[10.34917456],[0.5  0.25 0.25]
Mg2+,Fe3+,Yb3+,[10.34814621],[0.5  0.25 0.25]
Co3+,Zr4+,Yb3+,[10.34722678],[0.5  0.25 0.25]
Ti4+,Sr2+,Mo4+,[10.3468493],[0.5  0.25 0.25]
Ta5+,Pt2+,Th4+,[10.34647557],[0.5  0.25 0.25]
Rb1+,Yb3+,Pb2+,[10.34592068],[0.5  0.25 0.25]
La3+,Er3+,Tm3+,[10.34492252],[0.5  0.25 0.25]
Mg2+,In3+,Sn2+,[10.34415448],[0.5  0.25 0.25]
Pr3+,Lu3+,Bk3+,[10.34255413],[0.5  0.25 0.25]
Eu3+,Bi3+,Bk3+,[10.3417184],[0.5  0.25 0.25]
Pm3+,Eu3+,Tm3+,[10.3411576],[0.5  0.25 0.25]
Al3+,Cr3+,In3+,[10.33986191],[0.5  0.25 0.25]
Ba2+,Bi3+,Ra2+,[10.33985945],[0.5  0.25 0.25]
Ba2+,Hf4+,Fr1+,[10.33975531],[0.5  0.25 0.25]
K1+,W6+,Ir3+,[10.33945143],[0.5  0.25 0.25]
Al3+,Mn2+,Zr4+,[10.33911706],[0.5  0.25 0.25]
Ni2+,Te2+,Pr3+,[10.33832757],[0.5  0.25 0.25]
Rb1+,Zr4+,Sm3+,[10.33814235],[0.5  0.25 0.25]
Ga3+,Sn2+,Ce3+,[10.33662721],[0.5  0.25 0.25]
Pr3+,Ho3+,Lu3+,[10.33640763],[0.5  0.25 0.25]
Sc3+,Ba2+,U6+,[10.33453517],[0.5  0.25 0.25]
Sb3+,Gd3+,Fr1+,[10.33422448],[0.5  0.25 0.25]
Be2+,Mn2+,Ce3+,[10.33387165],[0.5  0.25 0.25]
Mg2+,Cr3+,Ga3+,[10.33331773],[0.5  0.25 0.25]
Li1+,Rb1+,Pa5+,[10.33207697],[0.5  0.25 0.25]
Nd3+,Pm3+,U6+,[10.33116947],[0.5  0.25 0.25]
Pr3+,Er3+,Cm3+,[10.33102071],[0.5  0.25 0.25]
Pr3+,Ho3+,Cm3+,[10.33102071],[0.5  0.25 0.25]
K1+,Fe3+,Th4+,[10.33079935],[0.5  0.25 0.25]
Fe3+,Sn2+,Er3+,[10.33029486],[0.5  0.25 0.25]
K1+,Cs1+,Pt2+,[10.32986166],[0.5  0.25 0.25]
K1+,Cu2+,Ru3+,[10.32897688],[0.5  0.25 0.25]
Tb3+,Hg1+,Np5+,[10.32891586],[0.5  0.25 0.25]
Sc3+,Sm3+,Dy3+,[10.3288043],[0.5  0.25 0.25]
Y3+,Sb3+,Ba2+,[10.32810996],[0.5  0.25 0.25]
Ba2+,Er3+,Lu3+,[10.3277287],[0.5  0.25 0.25]
Zr4+,Yb3+,Tl1+,[10.32559797],[0.5  0.25 0.25]
Ba2+,Tm3+,Lu3+,[10.32558185],[0.5  0.25 0.25]
Ba2+,Pr3+,Am3+,[10.32523293],[0.5  0.25 0.25]
K1+,Cd2+,Th4+,[10.32494572],[0.5  0.25 0.25]
Be2+,Cr3+,In3+,[10.32488198],[0.5  0.25 0.25]
Y3+,Fr1+,Ac3+,[10.32377992],[0.5  0.25 0.25]
Sm3+,Er3+,Bk3+,[10.32314719],[0.5  0.25 0.25]
Cs1+,Nd3+,U6+,[10.3230423],[0.5  0.25 0.25]
Be2+,Ga3+,Er3+,[10.32285635],[0.5  0.25 0.25]
Al3+,Sb3+,Sm3+,[10.32233143],[0.5  0.25 0.25]
Al3+,V5+,Cs1+,[10.32199837],[0.5  0.25 0.25]
Ba2+,Hg1+,Fr1+,[10.32195529],[0.5  0.25 0.25]
Ti4+,Cs1+,U6+,[10.32189475],[0.5  0.25 0.25]
Ga3+,Sr2+,Dy3+,[10.32105844],[0.5  0.25 0.25]
Nd3+,Eu3+,Ho3+,[10.32077049],[0.5  0.25 0.25]
Pm3+,Sm3+,Tb3+,[10.3206528],[0.5  0.25 0.25]
Sc3+,Ti4+,Nd3+,[10.32008499],[0.5  0.25 0.25]
K1+,Fe3+,Ru3+,[10.31969255],[0.5  0.25 0.25]
Ti4+,Ba2+,Ac3+,[10.31856663],[0.5  0.25 0.25]
K1+,Pd4+,Ir3+,[10.31693012],[0.5  0.25 0.25]
Pr3+,Ho3+,Bk3+,[10.31569053],[0.5  0.25 0.25]
Ba2+,Ho3+,U6+,[10.31472584],[0.5  0.25 0.25]
La3+,Fr1+,Cm3+,[10.31417049],[0.5  0.25 0.25]
Sc3+,Sr2+,Gd3+,[10.31396802],[0.5  0.25 0.25]
Rb1+,Ru3+,In3+,[10.31370067],[0.5  0.25 0.25]
Be2+,Te2+,Nd3+,[10.31333447],[0.5  0.25 0.25]
Li1+,Lu3+,Tl1+,[10.31291783],[0.5  0.25 0.25]
Sc3+,Ti4+,Er3+,[10.3128254],[0.5  0.25 0.25]
Nb5+,Sn2+,Yb3+,[10.31262774],[0.5  0.25 0.25]
Rb1+,In3+,Pa5+,[10.31230334],[0.5  0.25 0.25]
Zn2+,Sn2+,Ce3+,[10.30965979],[0.5  0.25 0.25]
Ba2+,Hg1+,Ra2+,[10.30910047],[0.5  0.25 0.25]
Na1+,Zn2+,U6+,[10.30696907],[0.5  0.25 0.25]
Zn2+,Sr2+,Dy3+,[10.30612719],[0.5  0.25 0.25]
Pm3+,Sm3+,U6+,[10.30605788],[0.5  0.25 0.25]
Ni2+,Pd4+,Cs1+,[10.30310749],[0.5  0.25 0.25]
Co3+,Rh3+,Cs1+,[10.30261204],[0.5  0.25 0.25]
Pr3+,Lu3+,Cm3+,[10.3015527],[0.5  0.25 0.25]
Nd3+,Sm3+,U6+,[10.30142886],[0.5  0.25 0.25]
Ba2+,Ho3+,Tm3+,[10.30082529],[0.5  0.25 0.25]
Cr3+,Sb3+,Er3+,[10.30039074],[0.5  0.25 0.25]
Sn2+,Nd3+,Fr1+,[10.30014543],[0.5  0.25 0.25]
Sr2+,Tb3+,Dy3+,[10.29984864],[0.5  0.25 0.25]
Be2+,Pm3+,Tb3+,[10.29940551],[0.5  0.25 0.25]
Mn2+,Cd2+,Gd3+,[10.29891622],[0.5  0.25 0.25]
Zr4+,Cs1+,Tl1+,[10.29837488],[0.5  0.25 0.25]
V5+,Mn2+,Cs1+,[10.29823693],[0.5  0.25 0.25]
Rb1+,Sb3+,Tl1+,[10.29810559],[0.5  0.25 0.25]
Cr3+,Te2+,Dy3+,[10.2976316],[0.5  0.25 0.25]
Ta5+,Re4+,Th4+,[10.29646174],[0.5  0.25 0.25]
Ba2+,La3+,U6+,[10.29635299],[0.5  0.25 0.25]
Eu3+,Gd3+,Cm3+,[10.29571995],[0.5  0.25 0.25]
Pm3+,Ho3+,U6+,[10.29435063],[0.5  0.25 0.25]
Sm3+,Po2+,U6+,[10.29425044],[0.5  0.25 0.25]
Pm3+,Sm3+,Lu3+,[10.29402588],[0.5  0.25 0.25]
Ba2+,Re4+,Tl1+,[10.29402425],[0.5  0.25 0.25]
Zn2+,Zr4+,Yb3+,[10.29257912],[0.5  0.25 0.25]
La3+,Pm3+,Tb3+,[10.29238963],[0.5  0.25 0.25]
Zr4+,Er3+,U6+,[10.29207577],[0.5  0.25 0.25]
Pm3+,Sm3+,Gd3+,[10.29126414],[0.5  0.25 0.25]
Ti4+,Mn2+,Cs1+,[10.28931596],[0.5  0.25 0.25]
Cs1+,Ta5+,Re4+,[10.28849521],[0.5  0.25 0.25]
Rb1+,Nb5+,Hf4+,[10.2881303],[0.5  0.25 0.25]
Cs1+,Tm3+,Tl1+,[10.2868222],[0.5  0.25 0.25]
Sr2+,Nd3+,Tl1+,[10.28610946],[0.5  0.25 0.25]
K1+,Cs1+,Re4+,[10.28579477],[0.5  0.25 0.25]
Ca2+,Cr3+,Sm3+,[10.28569194],[0.5  0.25 0.25]
Zr4+,Ho3+,U6+,[10.28504776],[0.5  0.25 0.25]
Ce3+,Tm3+,Cm3+,[10.28488129],[0.5  0.25 0.25]
Nb5+,Cs1+,Ta5+,[10.28459899],[0.5  0.25 0.25]
Be2+,Rb1+,Pa5+,[10.28402349],[0.5  0.25 0.25]
Sc3+,Ti4+,Ga3+,[10.2833892],[0.5  0.25 0.25]
K1+,V5+,Rh3+,[10.28272477],[0.5  0.25 0.25]
Rb1+,Pt2+,Tl1+,[10.28238172],[0.5  0.25 0.25]
K1+,Cd2+,Os4+,[10.28030858],[0.5  0.25 0.25]
Mg2+,Ti4+,Sn2+,[10.28002028],[0.5  0.25 0.25]
Sc3+,Ti4+,Sb3+,[10.27915528],[0.5  0.25 0.25]
Ba2+,Eu3+,Yb3+,[10.27869418],[0.5  0.25 0.25]
K1+,Nd3+,Tm3+,[10.27846345],[0.5  0.25 0.25]
Be2+,Mn2+,Ga3+,[10.27820622],[0.5  0.25 0.25]
K1+,Nb5+,Th4+,[10.27690721],[0.5  0.25 0.25]
Ba2+,Tm3+,U6+,[10.27674044],[0.5  0.25 0.25]
Ti4+,Cs1+,Pb2+,[10.27649076],[0.5  0.25 0.25]
Li1+,Yb3+,Pb2+,[10.27633881],[0.5  0.25 0.25]
Sr2+,Th4+,Pa5+,[10.2759201],[0.5  0.25 0.25]
Ba2+,Yb3+,U6+,[10.27394245],[0.5  0.25 0.25]
Sr2+,Yb3+,U6+,[10.27378629],[0.5  0.25 0.25]
Sr2+,Ta5+,U6+,[10.2733053],[0.5  0.25 0.25]
Mg2+,K1+,Ir3+,[10.27319717],[0.5  0.25 0.25]
Sc3+,Gd3+,Ra2+,[10.27291042],[0.5  0.25 0.25]
Al3+,Eu3+,Ho3+,[10.27261345],[0.5  0.25 0.25]
Na1+,Fe3+,Cd2+,[10.27147363],[0.5  0.25 0.25]
Pr3+,Sm3+,Lu3+,[10.27130664],[0.5  0.25 0.25]
La3+,Ho3+,Tm3+,[10.27114101],[0.5  0.25 0.25]
Mn2+,Te2+,Tb3+,[10.27092922],[0.5  0.25 0.25]
Sc3+,Ti4+,Tm3+,[10.27046448],[0.5  0.25 0.25]
Be2+,Ni2+,Te2+,[10.27038801],[0.5  0.25 0.25]
Cs1+,Ho3+,Pb2+,[10.26956254],[0.5  0.25 0.25]
Cs1+,Er3+,Pb2+,[10.26844084],[0.5  0.25 0.25]
Ga3+,Y3+,Pr3+,[10.26843123],[0.5  0.25 0.25]
Mg2+,Te2+,Er3+,[10.26841315],[0.5  0.25 0.25]
K1+,V5+,Os4+,[10.26778518],[0.5  0.25 0.25]
Na1+,Eu3+,Hg1+,[10.26745564],[0.5  0.25 0.25]
Ba2+,Ce3+,Ac3+,[10.26725469],[0.5  0.25 0.25]
K1+,Zr4+,Rh3+,[10.26634642],[0.5  0.25 0.25]
La3+,Er3+,Cm3+,[10.26628474],[0.5  0.25 0.25]
Nd3+,Sm3+,Lu3+,[10.26592384],[0.5  0.25 0.25]
Ba2+,Po2+,Am3+,[10.26559239],[0.5  0.25 0.25]
Ba2+,Ra2+,Bk3+,[10.26501876],[0.5  0.25 0.25]
Rb1+,Tc4+,Yb3+,[10.26483475],[0.5  0.25 0.25]
Li1+,Lu3+,Os4+,[10.26445145],[0.5  0.25 0.25]
Ba2+,Pr3+,Ac3+,[10.2643135],[0.5  0.25 0.25]
Sc3+,Ba2+,Ho3+,[10.26416216],[0.5  0.25 0.25]
Sr2+,Ra2+,U6+,[10.26392346],[0.5  0.25 0.25]
Ba2+,Lu3+,Cm3+,[10.26381359],[0.5  0.25 0.25]
Sc3+,Ti4+,Pm3+,[10.26362866],[0.5  0.25 0.25]
Pr3+,Lu3+,Am3+,[10.26212293],[0.5  0.25 0.25]
Eu3+,Tb3+,Bk3+,[10.26056994],[0.5  0.25 0.25]
Sc3+,Eu3+,Bi3+,[10.26026836],[0.5  0.25 0.25]
Eu3+,Tm3+,Cm3+,[10.25866436],[0.5  0.25 0.25]
Yb3+,Th4+,Pa5+,[10.25778566],[0.5  0.25 0.25]
Be2+,Fe3+,Zn2+,[10.25499251],[0.5  0.25 0.25]
Zn2+,Ga3+,Eu3+,[10.25393785],[0.5  0.25 0.25]
Cr3+,Cd2+,Lu3+,[10.25384015],[0.5  0.25 0.25]
Ti4+,Ba2+,Lu3+,[10.25248638],[0.5  0.25 0.25]
Pd4+,Yb3+,Ta5+,[10.25139778],[0.5  0.25 0.25]
K1+,Cr3+,Ru3+,[10.25013259],[0.5  0.25 0.25]
Pr3+,Po2+,U6+,[10.24988095],[0.5  0.25 0.25]
Li1+,In3+,Pb2+,[10.24970688],[0.5  0.25 0.25]
Ba2+,Dy3+,Am3+,[10.24882737],[0.5  0.25 0.25]
Al3+,Sb3+,Eu3+,[10.24870587],[0.5  0.25 0.25]
Sc3+,V5+,Pm3+,[10.24813496],[0.5  0.25 0.25]
Tc4+,Cs1+,Re4+,[10.24802093],[0.5  0.25 0.25]
Be2+,Ni2+,Eu3+,[10.24773978],[0.5  0.25 0.25]
Ca2+,Cd2+,Nd3+,[10.24703794],[0.5  0.25 0.25]
K1+,Cd2+,Sb3+,[10.24677772],[0.5  0.25 0.25]
Ba2+,Bi3+,Am3+,[10.24662946],[0.5  0.25 0.25]
K1+,Ca2+,Pt2+,[10.24590565],[0.5  0.25 0.25]
Pr3+,Ho3+,Am3+,[10.24488855],[0.5  0.25 0.25]
Pr3+,Er3+,Am3+,[10.24465046],[0.5  0.25 0.25]
Rb1+,Zr4+,Ru3+,[10.24296068],[0.5  0.25 0.25]
Rb1+,In3+,Th4+,[10.24284464],[0.5  0.25 0.25]
Sc3+,V5+,Nd3+,[10.24256073],[0.5  0.25 0.25]
Nd3+,Dy3+,Bk3+,[10.24242106],[0.5  0.25 0.25]
K1+,Zn2+,Sb3+,[10.24198159],[0.5  0.25 0.25]
Ba2+,Dy3+,Cm3+,[10.24138831],[0.5  0.25 0.25]
Ta5+,Re4+,Pa5+,[10.23887601],[0.5  0.25 0.25]
Nd3+,Er3+,Bk3+,[10.23841341],[0.5  0.25 0.25]
Pm3+,Hf4+,U6+,[10.23798064],[0.5  0.25 0.25]
Sr2+,Ba2+,Po2+,[10.2365634],[0.5  0.25 0.25]
K1+,Ni2+,Po2+,[10.2359039],[0.5  0.25 0.25]
K1+,Tc4+,Th4+,[10.23590141],[0.5  0.25 0.25]
Sc3+,Gd3+,Er3+,[10.23456639],[0.5  0.25 0.25]
Mg2+,Cr3+,Yb3+,[10.23405975],[0.5  0.25 0.25]
Pm3+,Fr1+,Bk3+,[10.23389302],[0.5  0.25 0.25]
Pr3+,Nd3+,Bk3+,[10.23363955],[0.5  0.25 0.25]
Ca2+,Rh3+,Ir3+,[10.23261014],[0.5  0.25 0.25]
K1+,Mo4+,Ta5+,[10.23023246],[0.5  0.25 0.25]
Ba2+,Er3+,U6+,[10.23021043],[0.5  0.25 0.25]
Gd3+,Pu4+,Bk3+,[10.22985096],[0.5  0.25 0.25]
Zr4+,Ta5+,Pb2+,[10.22983929],[0.5  0.25 0.25]
Eu3+,Np5+,Am3+,[10.22962187],[0.5  0.25 0.25]
Sc3+,Tb3+,Cm3+,[10.22937778],[0.5  0.25 0.25]
Ca2+,Zn2+,In3+,[10.22893848],[0.5  0.25 0.25]
Rb1+,Sn2+,Pa5+,[10.22891085],[0.5  0.25 0.25]
Ce3+,Bi3+,Fr1+,[10.22887704],[0.5  0.25 0.25]
Tm3+,U6+,Bk3+,[10.22851332],[0.5  0.25 0.25]
Cr3+,Rb1+,Ru3+,[10.22744015],[0.5  0.25 0.25]
Ba2+,Sm3+,Am3+,[10.22738438],[0.5  0.25 0.25]
K1+,Tc4+,W6+,[10.22720884],[0.5  0.25 0.25]
Ba2+,Pr3+,Cm3+,[10.22706016],[0.5  0.25 0.25]
Ba2+,Nd3+,Cm3+,[10.22706016],[0.5  0.25 0.25]
Cr3+,Ru3+,In3+,[10.2270294],[0.5  0.25 0.25]
Be2+,Cr3+,Te2+,[10.22610249],[0.5  0.25 0.25]
Li1+,Ga3+,Pu4+,[10.22561772],[0.5  0.25 0.25]
Mn2+,Cd2+,Tb3+,[10.22545193],[0.5  0.25 0.25]
Be2+,Sn2+,Te2+,[10.22530099],[0.5  0.25 0.25]
Mn2+,Zn2+,Ho3+,[10.22512071],[0.5  0.25 0.25]
Ba2+,Tb3+,Am3+,[10.22466029],[0.5  0.25 0.25]
Sr2+,Zr4+,Hf4+,[10.22454551],[0.5  0.25 0.25]
Ba2+,Tb3+,Cm3+,[10.22445834],[0.5  0.25 0.25]
Sc3+,Ba2+,Tb3+,[10.22350963],[0.5  0.25 0.25]
Ba2+,Er3+,Am3+,[10.22307464],[0.5  0.25 0.25]
La3+,Fr1+,U6+,[10.22175582],[0.5  0.25 0.25]
Pr3+,Pm3+,Bk3+,[10.22107232],[0.5  0.25 0.25]
Fe3+,Zn2+,Er3+,[10.22067588],[0.5  0.25 0.25]
Ca2+,Sn2+,Te2+,[10.22061996],[0.5  0.25 0.25]
Ga3+,Gd3+,Fr1+,[10.22055344],[0.5  0.25 0.25]
Sc3+,Tm3+,Bk3+,[10.21977547],[0.5  0.25 0.25]
Ba2+,Sm3+,Cm3+,[10.21976154],[0.5  0.25 0.25]
Be2+,Fe3+,Nd3+,[10.21957676],[0.5  0.25 0.25]
Ba2+,Er3+,Tm3+,[10.21832942],[0.5  0.25 0.25]
Pm3+,Dy3+,Bk3+,[10.21787204],[0.5  0.25 0.25]
Ba2+,Tm3+,Am3+,[10.21718948],[0.5  0.25 0.25]
Pr3+,Bi3+,Am3+,[10.21697496],[0.5  0.25 0.25]
K1+,Rb1+,W6+,[10.21669568],[0.5  0.25 0.25]
K1+,Mo4+,Th4+,[10.21573906],[0.5  0.25 0.25]
Zr4+,Nb5+,Pb2+,[10.21526097],[0.5  0.25 0.25]
Ba2+,Pm3+,Cm3+,[10.21491112],[0.5  0.25 0.25]
K1+,Pd4+,Sm3+,[10.214446],[0.5  0.25 0.25]
Be2+,Sb3+,Te2+,[10.21434838],[0.5  0.25 0.25]
Eu3+,Ho3+,U6+,[10.21430256],[0.5  0.25 0.25]
Ba2+,Tl1+,Pb2+,[10.21425474],[0.5  0.25 0.25]
Pr3+,Np5+,Bk3+,[10.2134386],[0.5  0.25 0.25]
Nd3+,Lu3+,U6+,[10.21217221],[0.5  0.25 0.25]
K1+,Co3+,W6+,[10.21210971],[0.5  0.25 0.25]
K1+,Mn2+,Nb5+,[10.21182939],[0.5  0.25 0.25]
Sc3+,Nd3+,Er3+,[10.2114583],[0.5  0.25 0.25]
K1+,Cs1+,W6+,[10.21144054],[0.5  0.25 0.25]
K1+,In3+,Pb2+,[10.21137156],[0.5  0.25 0.25]
La3+,Hg1+,Fr1+,[10.21090857],[0.5  0.25 0.25]
Ba2+,Lu3+,Am3+,[10.21055032],[0.5  0.25 0.25]
Tm3+,Hf4+,Ra2+,[10.21045673],[0.5  0.25 0.25]
Pr3+,Fr1+,Bk3+,[10.21032244],[0.5  0.25 0.25]
Tc4+,Cs1+,Ta5+,[10.2091433],[0.5  0.25 0.25]
Li1+,Sr2+,Pu4+,[10.20911814],[0.5  0.25 0.25]
Ca2+,V5+,Te2+,[10.20895332],[0.5  0.25 0.25]
Ti4+,Ba2+,Bi3+,[10.20858218],[0.5  0.25 0.25]
Ba2+,Ac3+,Cm3+,[10.20833219],[0.5  0.25 0.25]
Sc3+,Gd3+,Cm3+,[10.20813801],[0.5  0.25 0.25]
Rb1+,Tl1+,U6+,[10.20796167],[0.5  0.25 0.25]
Ba2+,Er3+,Cm3+,[10.20752814],[0.5  0.25 0.25]
Ba2+,Sm3+,U6+,[10.20739691],[0.5  0.25 0.25]
Eu3+,Bi3+,Cm3+,[10.20710603],[0.5  0.25 0.25]
Pm3+,Eu3+,U6+,[10.20660741],[0.5  0.25 0.25]
Mn2+,La3+,Gd3+,[10.20639203],[0.5  0.25 0.25]
Sc3+,Eu3+,Dy3+,[10.20501135],[0.5  0.25 0.25]
Cd2+,Te2+,Cs1+,[10.20497566],[0.5  0.25 0.25]
Sr2+,Dy3+,Yb3+,[10.20494655],[0.5  0.25 0.25]
Be2+,Te2+,Pr3+,[10.20487073],[0.5  0.25 0.25]
Ca2+,Cr3+,Pr3+,[10.20484204],[0.5  0.25 0.25]
Y3+,Bi3+,Fr1+,[10.20433738],[0.5  0.25 0.25]
K1+,Cs1+,Os4+,[10.2033914],[0.5  0.25 0.25]
Y3+,Cs1+,Pb2+,[10.20285486],[0.5  0.25 0.25]
Pm3+,Ho3+,Bk3+,[10.201442],[0.5  0.25 0.25]
