material1,material2,material3,pred_temp,weights
Na1+,Tb3+,Fr1+,[26.1821134],[0.25 0.5  0.25]
Li1+,Mg2+,Gd3+,[26.17094513],[0.25 0.5  0.25]
Be2+,Cs1+,Ac3+,[26.15175832],[0.25 0.5  0.25]
K1+,Gd3+,Fr1+,[26.13639905],[0.25 0.5  0.25]
Na1+,K1+,Bi3+,[26.12961791],[0.25 0.5  0.25]
Be2+,Na1+,Gd3+,[26.12795393],[0.25 0.5  0.25]
Ag1+,La3+,Re4+,[26.1121794],[0.25 0.5  0.25]
Li1+,Mg2+,Bk3+,[26.11086941],[0.25 0.5  0.25]
Be2+,Na1+,Ce3+,[26.10139838],[0.25 0.5  0.25]
Be2+,Dy3+,Fr1+,[26.09468029],[0.25 0.5  0.25]
K1+,Cu2+,Fr1+,[26.08919309],[0.25 0.5  0.25]
Be2+,Na1+,Ra2+,[26.08096777],[0.25 0.5  0.25]
Be2+,La3+,Fr1+,[26.08095416],[0.25 0.5  0.25]
Ca2+,Po2+,Fr1+,[26.07439251],[0.25 0.5  0.25]
Ca2+,Te2+,Fr1+,[26.07098355],[0.25 0.5  0.25]
Ca2+,Cs1+,Ac3+,[26.06799888],[0.25 0.5  0.25]
Ag1+,Eu3+,U6+,[26.06552716],[0.25 0.5  0.25]
Ca2+,Sr2+,Bi3+,[26.0640411],[0.25 0.5  0.25]
Be2+,Na1+,Sm3+,[26.05223534],[0.25 0.5  0.25]
Ag1+,Re4+,Ra2+,[26.05144347],[0.25 0.5  0.25]
Ag1+,W6+,Np5+,[26.05030842],[0.25 0.5  0.25]
Ag1+,Sb3+,Pt2+,[26.04484253],[0.25 0.5  0.25]
Be2+,Cs1+,Tl1+,[26.03477632],[0.25 0.5  0.25]
Na1+,Sr2+,Bi3+,[26.02810571],[0.25 0.5  0.25]
Mg2+,Ca2+,Pb2+,[26.00957668],[0.25 0.5  0.25]
Ag1+,Eu3+,Np5+,[26.00622361],[0.25 0.5  0.25]
Ag1+,Pm3+,Os4+,[26.00245614],[0.25 0.5  0.25]
Be2+,Ca2+,Tl1+,[25.99143587],[0.25 0.5  0.25]
Ag1+,Au3+,Pu4+,[25.98377221],[0.25 0.5  0.25]
K1+,Sr2+,Ag1+,[25.98294653],[0.25 0.5  0.25]
Ag1+,Ir3+,Am3+,[25.97669787],[0.25 0.5  0.25]
Ca2+,Ba2+,Pb2+,[25.97616555],[0.25 0.5  0.25]
Ca2+,Bi3+,Fr1+,[25.97105089],[0.25 0.5  0.25]
Ca2+,Sn2+,Fr1+,[25.96869203],[0.25 0.5  0.25]
Al3+,K1+,Tl1+,[25.96734511],[0.25 0.5  0.25]
Be2+,Rb1+,Ac3+,[25.96383641],[0.25 0.5  0.25]
Be2+,Pr3+,Fr1+,[25.95846232],[0.25 0.5  0.25]
Li1+,Cu2+,Ga3+,[25.95379008],[0.25 0.5  0.25]
Be2+,Rb1+,Ra2+,[25.95297124],[0.25 0.5  0.25]
Be2+,Rb1+,Pr3+,[25.94070821],[0.25 0.5  0.25]
Be2+,Na1+,Cs1+,[25.93283624],[0.25 0.5  0.25]
Ca2+,Cu2+,Fr1+,[25.93252378],[0.25 0.5  0.25]
Na1+,K1+,Ra2+,[25.93114235],[0.25 0.5  0.25]
Ca2+,Fe3+,Fr1+,[25.91567542],[0.25 0.5  0.25]
Ti4+,Yb3+,Ra2+,[25.90091739],[0.25 0.5  0.25]
Ag1+,Ba2+,Hg1+,[25.89928495],[0.25 0.5  0.25]
Na1+,Zn2+,Ra2+,[25.89055233],[0.25 0.5  0.25]
Mg2+,Rb1+,Hg1+,[25.88973112],[0.25 0.5  0.25]
Ca2+,Yb3+,Fr1+,[25.88879634],[0.25 0.5  0.25]
Be2+,Rb1+,Pb2+,[25.88717554],[0.25 0.5  0.25]
Ca2+,Mn2+,Sr2+,[25.88637821],[0.25 0.5  0.25]
Ag1+,Pr3+,Os4+,[25.87735131],[0.25 0.5  0.25]
Ag1+,Sb3+,Ir3+,[25.87017411],[0.25 0.5  0.25]
Na1+,Ca2+,Hg1+,[25.86551532],[0.25 0.5  0.25]
Mg2+,Ca2+,Tl1+,[25.85818808],[0.25 0.5  0.25]
Li1+,Mg2+,Tb3+,[25.85244661],[0.25 0.5  0.25]
Na1+,Ca2+,Am3+,[25.829948],[0.25 0.5  0.25]
Li1+,Ca2+,Tb3+,[25.82688972],[0.25 0.5  0.25]
Li1+,K1+,Bi3+,[25.82600801],[0.25 0.5  0.25]
Ca2+,Rb1+,Am3+,[25.82148361],[0.25 0.5  0.25]
Ag1+,La3+,Pt2+,[25.81597516],[0.25 0.5  0.25]
Na1+,Sr2+,Ac3+,[25.81198628],[0.25 0.5  0.25]
Al3+,Sr2+,Ra2+,[25.81031485],[0.25 0.5  0.25]
Li1+,Be2+,Po2+,[25.79651269],[0.25 0.5  0.25]
Ag1+,Er3+,Np5+,[25.77176757],[0.25 0.5  0.25]
Ag1+,Fr1+,Np5+,[25.76652197],[0.25 0.5  0.25]
Ag1+,Ra2+,Np5+,[25.75515312],[0.25 0.5  0.25]
Y3+,Ag1+,Os4+,[25.75059395],[0.25 0.5  0.25]
Ag1+,Sm3+,Os4+,[25.74823367],[0.25 0.5  0.25]
Ag1+,Te2+,Ta5+,[25.72449694],[0.25 0.5  0.25]
Li1+,Be2+,Fr1+,[25.71416342],[0.25 0.5  0.25]
K1+,Ca2+,Po2+,[25.71151464],[0.25 0.5  0.25]
Ag1+,In3+,Pu4+,[25.70735053],[0.25 0.5  0.25]
Li1+,Al3+,Hg1+,[25.70032156],[0.25 0.5  0.25]
Ag1+,Pr3+,Pt2+,[25.68725688],[0.25 0.5  0.25]
Ag1+,La3+,Pu4+,[25.68460154],[0.25 0.5  0.25]
Li1+,Mg2+,Dy3+,[25.6797725],[0.25 0.5  0.25]
Ag1+,Re4+,Fr1+,[25.67298292],[0.25 0.5  0.25]
Na1+,Rb1+,Hg1+,[25.67148917],[0.25 0.5  0.25]
Ag1+,Pr3+,Re4+,[25.67147933],[0.25 0.5  0.25]
Li1+,Mg2+,Po2+,[25.67028036],[0.25 0.5  0.25]
Li1+,Sc3+,Mn2+,[25.66793481],[0.25 0.5  0.25]
Ag1+,Lu3+,U6+,[25.66581327],[0.25 0.5  0.25]
Ag1+,In3+,Np5+,[25.66498311],[0.25 0.5  0.25]
Na1+,Ca2+,Th4+,[25.66231972],[0.25 0.5  0.25]
Ag1+,Cs1+,Am3+,[25.6513825],[0.25 0.5  0.25]
Be2+,Gd3+,Fr1+,[25.65126385],[0.25 0.5  0.25]
Na1+,Mg2+,Ra2+,[25.63671129],[0.25 0.5  0.25]
Ca2+,Sc3+,Tl1+,[25.63378485],[0.25 0.5  0.25]
Na1+,Te2+,Fr1+,[25.63210642],[0.25 0.5  0.25]
Y3+,Yb3+,Ra2+,[25.62501834],[0.25 0.5  0.25]
Be2+,Bi3+,Fr1+,[25.62275521],[0.25 0.5  0.25]
Ag1+,Ir3+,Pu4+,[25.6167372],[0.25 0.5  0.25]
Na1+,Mg2+,Bi3+,[25.61366888],[0.25 0.5  0.25]
Na1+,Mn2+,Y3+,[25.60900128],[0.25 0.5  0.25]
Na1+,Bi3+,Fr1+,[25.5892405],[0.25 0.5  0.25]
Ag1+,Eu3+,Pt2+,[25.57588314],[0.25 0.5  0.25]
Li1+,Rb1+,Bi3+,[25.57058711],[0.25 0.5  0.25]
Ag1+,Ta5+,Fr1+,[25.57002366],[0.25 0.5  0.25]
Na1+,Ba2+,Ac3+,[25.56999036],[0.25 0.5  0.25]
Li1+,Be2+,Ce3+,[25.56877295],[0.25 0.5  0.25]
Li1+,Ga3+,Bi3+,[25.56062266],[0.25 0.5  0.25]
Ag1+,W6+,Po2+,[25.55678427],[0.25 0.5  0.25]
Ag1+,Cs1+,Cm3+,[25.54599504],[0.25 0.5  0.25]
K1+,Zr4+,Ra2+,[25.54139452],[0.25 0.5  0.25]
Na1+,Mn2+,Sr2+,[25.53944136],[0.25 0.5  0.25]
Ag1+,Sb3+,U6+,[25.52963351],[0.25 0.5  0.25]
Ag1+,La3+,Os4+,[25.52851002],[0.25 0.5  0.25]
Na1+,Mg2+,Pb2+,[25.52734894],[0.25 0.5  0.25]
Na1+,Sc3+,Ac3+,[25.52357765],[0.25 0.5  0.25]
Be2+,Mn2+,Rb1+,[25.51859209],[0.25 0.5  0.25]
Mg2+,Ca2+,Ra2+,[25.51759659],[0.25 0.5  0.25]
Ag1+,Ir3+,Cm3+,[25.50218631],[0.25 0.5  0.25]
Be2+,Mg2+,Ac3+,[25.50104557],[0.25 0.5  0.25]
K1+,Mn2+,Ga3+,[25.5009926],[0.25 0.5  0.25]
K1+,Yb3+,Fr1+,[25.49920915],[0.25 0.5  0.25]
Ag1+,Sb3+,Re4+,[25.49813453],[0.25 0.5  0.25]
Be2+,Tb3+,Fr1+,[25.49470244],[0.25 0.5  0.25]
Mg2+,K1+,Th4+,[25.49433628],[0.25 0.5  0.25]
Na1+,Sc3+,Po2+,[25.4858313],[0.25 0.5  0.25]
Ag1+,Eu3+,Pu4+,[25.48541173],[0.25 0.5  0.25]
Li1+,Ca2+,Dy3+,[25.48026958],[0.25 0.5  0.25]
K1+,Rb1+,Ra2+,[25.47876345],[0.25 0.5  0.25]
K1+,Zn2+,Fr1+,[25.45837672],[0.25 0.5  0.25]
Ca2+,Sr2+,Th4+,[25.45426958],[0.25 0.5  0.25]
Li1+,Be2+,La3+,[25.44806282],[0.25 0.5  0.25]
Ag1+,Lu3+,Np5+,[25.44544835],[0.25 0.5  0.25]
Be2+,Ca2+,Ra2+,[25.44315153],[0.25 0.5  0.25]
Ag1+,Nd3+,Os4+,[25.4420846],[0.25 0.5  0.25]
Be2+,Po2+,Fr1+,[25.42761022],[0.25 0.5  0.25]
Zr4+,Ag1+,Os4+,[25.42714268],[0.25 0.5  0.25]
K1+,Y3+,Ac3+,[25.41014832],[0.25 0.5  0.25]
Na1+,Sc3+,Bi3+,[25.40598464],[0.25 0.5  0.25]
Ag1+,Cd2+,Pu4+,[25.40039298],[0.25 0.5  0.25]
Ca2+,Ce3+,Fr1+,[25.39779722],[0.25 0.5  0.25]
K1+,Cs1+,Ra2+,[25.39776577],[0.25 0.5  0.25]
Ag1+,Ho3+,Pu4+,[25.39699017],[0.25 0.5  0.25]
Li1+,Ca2+,Fr1+,[25.39281238],[0.25 0.5  0.25]
Ag1+,Ir3+,Bi3+,[25.38552112],[0.25 0.5  0.25]
Ag1+,Au3+,Bi3+,[25.37563118],[0.25 0.5  0.25]
Ca2+,Sr2+,Tl1+,[25.37068225],[0.25 0.5  0.25]
K1+,Ca2+,Fr1+,[25.35935329],[0.25 0.5  0.25]
Ag1+,Ce3+,Os4+,[25.35880368],[0.25 0.5  0.25]
Be2+,Mn2+,Fr1+,[25.35495469],[0.25 0.5  0.25]
Na1+,Ca2+,Dy3+,[25.35384036],[0.25 0.5  0.25]
Li1+,Be2+,Te2+,[25.35330739],[0.25 0.5  0.25]
Na1+,Cs1+,Pb2+,[25.34348534],[0.25 0.5  0.25]
Ag1+,Ta5+,Ra2+,[25.34293366],[0.25 0.5  0.25]
Ag1+,W6+,Ac3+,[25.33738503],[0.25 0.5  0.25]
Li1+,Ba2+,Bi3+,[25.33594514],[0.25 0.5  0.25]
Na1+,Ba2+,Po2+,[25.33300326],[0.25 0.5  0.25]
Zr4+,Ag1+,W6+,[25.32948779],[0.25 0.5  0.25]
Sr2+,Ba2+,Fr1+,[25.31033767],[0.25 0.5  0.25]
Ca2+,Cs1+,Th4+,[25.30647293],[0.25 0.5  0.25]
Ag1+,Fr1+,Am3+,[25.30512894],[0.25 0.5  0.25]
Na1+,Ca2+,Cm3+,[25.30325659],[0.25 0.5  0.25]
Rb1+,Sr2+,Ag1+,[25.29884031],[0.25 0.5  0.25]
Be2+,Rb1+,Tb3+,[25.29045337],[0.25 0.5  0.25]
Li1+,Ag1+,Te2+,[25.29010935],[0.25 0.5  0.25]
Be2+,Na1+,Yb3+,[25.28659039],[0.25 0.5  0.25]
Sc3+,Rb1+,Fr1+,[25.28574435],[0.25 0.5  0.25]
Li1+,Be2+,Dy3+,[25.28439556],[0.25 0.5  0.25]
Mg2+,Ca2+,Cm3+,[25.28030167],[0.25 0.5  0.25]
Li1+,Al3+,La3+,[25.27781414],[0.25 0.5  0.25]
Ag1+,Fr1+,Cm3+,[25.27173083],[0.25 0.5  0.25]
Ag1+,Sn2+,Np5+,[25.26940653],[0.25 0.5  0.25]
Ag1+,Ir3+,Np5+,[25.26607951],[0.25 0.5  0.25]
Ag1+,Ba2+,Np5+,[25.25651726],[0.25 0.5  0.25]
Y3+,Ag1+,Re4+,[25.25472986],[0.25 0.5  0.25]
Li1+,Mg2+,Hf4+,[25.25095251],[0.25 0.5  0.25]
Be2+,Sr2+,Ac3+,[25.2473135],[0.25 0.5  0.25]
Na1+,Rb1+,Ra2+,[25.24704373],[0.25 0.5  0.25]
K1+,Ag1+,Po2+,[25.24405886],[0.25 0.5  0.25]
Al3+,Eu3+,Fr1+,[25.23318223],[0.25 0.5  0.25]
Be2+,Na1+,Pr3+,[25.22998946],[0.25 0.5  0.25]
Ca2+,Pb2+,Fr1+,[25.22940595],[0.25 0.5  0.25]
Be2+,Fr1+,Ac3+,[25.22345692],[0.25 0.5  0.25]
Be2+,Yb3+,Fr1+,[25.21854735],[0.25 0.5  0.25]
Ca2+,Cs1+,Pb2+,[25.21739237],[0.25 0.5  0.25]
Be2+,Rb1+,Sm3+,[25.21723343],[0.25 0.5  0.25]
Na1+,Ca2+,Tb3+,[25.21655525],[0.25 0.5  0.25]
Ag1+,Tm3+,Pu4+,[25.20515824],[0.25 0.5  0.25]
Ag1+,Ba2+,Am3+,[25.19632106],[0.25 0.5  0.25]
Ag1+,Ba2+,Cm3+,[25.19595031],[0.25 0.5  0.25]
Ag1+,Ac3+,Np5+,[25.19154585],[0.25 0.5  0.25]
Ti4+,Ag1+,W6+,[25.18314894],[0.25 0.5  0.25]
Be2+,K1+,Ce3+,[25.17925692],[0.25 0.5  0.25]
Sc3+,Ag1+,W6+,[25.1682042],[0.25 0.5  0.25]
Al3+,K1+,Cm3+,[25.16466226],[0.25 0.5  0.25]
Mg2+,Ca2+,Rb1+,[25.16431023],[0.25 0.5  0.25]
Be2+,Rb1+,Cm3+,[25.16350279],[0.25 0.5  0.25]
Na1+,Ca2+,Gd3+,[25.15012724],[0.25 0.5  0.25]
Li1+,Ca2+,Eu3+,[25.14964745],[0.25 0.5  0.25]
Li1+,Sc3+,Bi3+,[25.13957528],[0.25 0.5  0.25]
Be2+,Rb1+,La3+,[25.12118763],[0.25 0.5  0.25]
Be2+,Na1+,Fr1+,[25.11710829],[0.25 0.5  0.25]
Be2+,Na1+,Dy3+,[25.10780917],[0.25 0.5  0.25]
Mg2+,Sc3+,Pb2+,[25.10154382],[0.25 0.5  0.25]
K1+,Dy3+,Fr1+,[25.09681536],[0.25 0.5  0.25]
Li1+,Be2+,Sm3+,[25.09609904],[0.25 0.5  0.25]
Na1+,Cs1+,Ce3+,[25.09598537],[0.25 0.5  0.25]
Li1+,K1+,Yb3+,[25.07933219],[0.25 0.5  0.25]
Ag1+,Te2+,W6+,[25.07174588],[0.25 0.5  0.25]
Li1+,Cu2+,Ra2+,[25.06897496],[0.25 0.5  0.25]
Ag1+,Sb3+,Pu4+,[25.06634789],[0.25 0.5  0.25]
Li1+,Al3+,Pr3+,[25.06523054],[0.25 0.5  0.25]
Ag1+,Hf4+,Pt2+,[25.06245145],[0.25 0.5  0.25]
Be2+,Rb1+,Dy3+,[25.05363684],[0.25 0.5  0.25]
Be2+,Rb1+,Ce3+,[25.03872165],[0.25 0.5  0.25]
Ag1+,Sn2+,Pu4+,[25.03693804],[0.25 0.5  0.25]
K1+,Gd3+,Ra2+,[25.03593008],[0.25 0.5  0.25]
Na1+,Rb1+,Tl1+,[25.03569288],[0.25 0.5  0.25]
Al3+,Cs1+,Pb2+,[25.03315347],[0.25 0.5  0.25]
Ca2+,Pr3+,Fr1+,[25.03279261],[0.25 0.5  0.25]
Mg2+,Cs1+,Pb2+,[25.014752],[0.25 0.5  0.25]
Sr2+,Ag1+,Am3+,[25.01405855],[0.25 0.5  0.25]
Na1+,Cs1+,Sm3+,[25.00791165],[0.25 0.5  0.25]
Y3+,Ag1+,Ir3+,[25.00773422],[0.25 0.5  0.25]
Ag1+,Er3+,Pu4+,[25.0049716],[0.25 0.5  0.25]
Ca2+,Tb3+,Fr1+,[25.00359907],[0.25 0.5  0.25]
Li1+,Cu2+,Fr1+,[25.00121119],[0.25 0.5  0.25]
Li1+,Be2+,Bk3+,[24.99738843],[0.25 0.5  0.25]
Y3+,Ag1+,Pt2+,[24.99555707],[0.25 0.5  0.25]
Li1+,Cs1+,Bi3+,[24.99328793],[0.25 0.5  0.25]
Na1+,Ca2+,Fr1+,[24.98258988],[0.25 0.5  0.25]
Zr4+,Ag1+,Re4+,[24.96897181],[0.25 0.5  0.25]
Ag1+,Ba2+,Pu4+,[24.96810364],[0.25 0.5  0.25]
Mg2+,Ca2+,Ac3+,[24.96740703],[0.25 0.5  0.25]
Li1+,Na1+,Ba2+,[24.9644775],[0.25 0.5  0.25]
Mg2+,Ca2+,Po2+,[24.94238423],[0.25 0.5  0.25]
Na1+,Mg2+,Pm3+,[24.93951636],[0.25 0.5  0.25]
Li1+,Na1+,Pr3+,[24.93945973],[0.25 0.5  0.25]
Na1+,Ho3+,Fr1+,[24.93133776],[0.25 0.5  0.25]
Al3+,Rb1+,Bi3+,[24.91162648],[0.25 0.5  0.25]
Be2+,Cs1+,Sm3+,[24.90380946],[0.25 0.5  0.25]
Li1+,Be2+,Zn2+,[24.90262925],[0.25 0.5  0.25]
Mg2+,Mn2+,Sr2+,[24.89903928],[0.25 0.5  0.25]
Na1+,Sc3+,Th4+,[24.89706766],[0.25 0.5  0.25]
Be2+,Cs1+,Pm3+,[24.88936119],[0.25 0.5  0.25]
Ag1+,Bi3+,Np5+,[24.88439577],[0.25 0.5  0.25]
Li1+,Sr2+,Bi3+,[24.87978402],[0.25 0.5  0.25]
Be2+,Mg2+,Tl1+,[24.86424878],[0.25 0.5  0.25]
Li1+,Be2+,Mg2+,[24.85717398],[0.25 0.5  0.25]
K1+,Sn2+,Ra2+,[24.85590309],[0.25 0.5  0.25]
Ag1+,Te2+,Pt2+,[24.84827887],[0.25 0.5  0.25]
Be2+,Na1+,Tb3+,[24.84815753],[0.25 0.5  0.25]
Ca2+,Fr1+,Th4+,[24.83982124],[0.25 0.5  0.25]
K1+,Zn2+,Ba2+,[24.83829448],[0.25 0.5  0.25]
Li1+,Be2+,Yb3+,[24.83202982],[0.25 0.5  0.25]
Na1+,Mg2+,Yb3+,[24.82524342],[0.25 0.5  0.25]
Ag1+,Ba2+,Os4+,[24.82488871],[0.25 0.5  0.25]
Be2+,Sn2+,Fr1+,[24.82169875],[0.25 0.5  0.25]
Li1+,Ca2+,Sm3+,[24.81603955],[0.25 0.5  0.25]
Na1+,Sr2+,Tb3+,[24.81466882],[0.25 0.5  0.25]
Ag1+,Ba2+,Bk3+,[24.81342115],[0.25 0.5  0.25]
K1+,Ca2+,Mn2+,[24.8056037],[0.25 0.5  0.25]
Na1+,Zn2+,Fr1+,[24.80554999],[0.25 0.5  0.25]
Mg2+,Ca2+,Bi3+,[24.8028811],[0.25 0.5  0.25]
Ag1+,Ra2+,Pu4+,[24.79242377],[0.25 0.5  0.25]
Na1+,Rb1+,Bi3+,[24.79054937],[0.25 0.5  0.25]
Mg2+,Sb3+,Fr1+,[24.78787928],[0.25 0.5  0.25]
Be2+,Na1+,Sn2+,[24.78053043],[0.25 0.5  0.25]
Ca2+,Sc3+,Ac3+,[24.77601942],[0.25 0.5  0.25]
Mg2+,Cs1+,Bi3+,[24.76541958],[0.25 0.5  0.25]
Rb1+,Ag1+,Am3+,[24.75803085],[0.25 0.5  0.25]
Li1+,Mg2+,Yb3+,[24.75711969],[0.25 0.5  0.25]
Li1+,Na1+,Ga3+,[24.75432334],[0.25 0.5  0.25]
Li1+,Al3+,Yb3+,[24.75188352],[0.25 0.5  0.25]
K1+,Cd2+,Ba2+,[24.73565797],[0.25 0.5  0.25]
Mg2+,Ag1+,Ba2+,[24.73532446],[0.25 0.5  0.25]
Na1+,Cd2+,Fr1+,[24.73295265],[0.25 0.5  0.25]
Be2+,Mg2+,Bi3+,[24.72900124],[0.25 0.5  0.25]
Li1+,Ti4+,Bi3+,[24.7256002],[0.25 0.5  0.25]
Be2+,K1+,Sm3+,[24.71879276],[0.25 0.5  0.25]
Na1+,Mn2+,Ga3+,[24.71587551],[0.25 0.5  0.25]
Mg2+,Ca2+,Th4+,[24.70516218],[0.25 0.5  0.25]
Be2+,Ca2+,Ac3+,[24.70209031],[0.25 0.5  0.25]
Be2+,Ag1+,Te2+,[24.68819989],[0.25 0.5  0.25]
Ag1+,Os4+,Bi3+,[24.68782077],[0.25 0.5  0.25]
Ag1+,Hf4+,Re4+,[24.68689827],[0.25 0.5  0.25]
Li1+,Eu3+,Bi3+,[24.68119628],[0.25 0.5  0.25]
K1+,Sc3+,Ac3+,[24.67839969],[0.25 0.5  0.25]
K1+,Mn2+,Sr2+,[24.67635052],[0.25 0.5  0.25]
Ti4+,Ag1+,Ir3+,[24.67227591],[0.25 0.5  0.25]
Be2+,Mn2+,Cs1+,[24.66994598],[0.25 0.5  0.25]
Li1+,Ca2+,Pm3+,[24.66888716],[0.25 0.5  0.25]
Mg2+,Zn2+,Fr1+,[24.66582508],[0.25 0.5  0.25]
Be2+,Rb1+,Po2+,[24.66262485],[0.25 0.5  0.25]
Ag1+,Pt2+,Ac3+,[24.65271061],[0.25 0.5  0.25]
Li1+,Al3+,Ce3+,[24.6516434],[0.25 0.5  0.25]
Zr4+,Ag1+,Pt2+,[24.64812996],[0.25 0.5  0.25]
Na1+,Mn2+,Fr1+,[24.64606894],[0.25 0.5  0.25]
Li1+,Cu2+,Yb3+,[24.63846025],[0.25 0.5  0.25]
Be2+,Mg2+,Rb1+,[24.63690784],[0.25 0.5  0.25]
Be2+,Ca2+,Po2+,[24.62606383],[0.25 0.5  0.25]
Rb1+,Ag1+,Pu4+,[24.62200463],[0.25 0.5  0.25]
Ag1+,Lu3+,Pu4+,[24.62177832],[0.25 0.5  0.25]
Be2+,Ca2+,Bi3+,[24.61589678],[0.25 0.5  0.25]
Li1+,Ca2+,Nd3+,[24.60348363],[0.25 0.5  0.25]
Li1+,Na1+,Nd3+,[24.6009664],[0.25 0.5  0.25]
Li1+,Na1+,Ce3+,[24.59366283],[0.25 0.5  0.25]
Ca2+,Ag1+,Hf4+,[24.593496],[0.25 0.5  0.25]
Ag1+,Ac3+,Pu4+,[24.59340265],[0.25 0.5  0.25]
Be2+,Cs1+,Nd3+,[24.5896413],[0.25 0.5  0.25]
Be2+,K1+,Pm3+,[24.58238795],[0.25 0.5  0.25]
Ag1+,Ac3+,U6+,[24.57448331],[0.25 0.5  0.25]
Li1+,Sr2+,Hg1+,[24.56746532],[0.25 0.5  0.25]
Ca2+,Rb1+,Pb2+,[24.55532278],[0.25 0.5  0.25]
Ag1+,La3+,Np5+,[24.54885165],[0.25 0.5  0.25]
Be2+,K1+,Po2+,[24.54508151],[0.25 0.5  0.25]
Na1+,Cs1+,Pr3+,[24.54268768],[0.25 0.5  0.25]
Ca2+,Co3+,Fr1+,[24.53744228],[0.25 0.5  0.25]
K1+,Sr2+,Ra2+,[24.53666132],[0.25 0.5  0.25]
Mg2+,Nd3+,Fr1+,[24.53498144],[0.25 0.5  0.25]
Al3+,K1+,Tb3+,[24.53269084],[0.25 0.5  0.25]
Li1+,Al3+,Cm3+,[24.52678042],[0.25 0.5  0.25]
Be2+,K1+,Tb3+,[24.52658088],[0.25 0.5  0.25]
Li1+,Ca2+,Tm3+,[24.52502253],[0.25 0.5  0.25]
Ag1+,Pt2+,Fr1+,[24.52466018],[0.25 0.5  0.25]
Sr2+,Ag1+,Cm3+,[24.52437898],[0.25 0.5  0.25]
Li1+,Na1+,La3+,[24.50996463],[0.25 0.5  0.25]
Na1+,Sr2+,Dy3+,[24.50934772],[0.25 0.5  0.25]
Li1+,Mg2+,Sm3+,[24.50853464],[0.25 0.5  0.25]
Li1+,Al3+,Fr1+,[24.50149007],[0.25 0.5  0.25]
Ca2+,Rb1+,Th4+,[24.49964586],[0.25 0.5  0.25]
Li1+,Ca2+,Zn2+,[24.49253666],[0.25 0.5  0.25]
Na1+,V5+,Ra2+,[24.48041819],[0.25 0.5  0.25]
Ag1+,Eu3+,Re4+,[24.47673563],[0.25 0.5  0.25]
Be2+,K1+,Gd3+,[24.46241741],[0.25 0.5  0.25]
Be2+,Tm3+,Fr1+,[24.45739492],[0.25 0.5  0.25]
Sr2+,Ag1+,Pu4+,[24.45196595],[0.25 0.5  0.25]
Ag1+,Re4+,Ac3+,[24.44693096],[0.25 0.5  0.25]
Be2+,K1+,La3+,[24.4398783],[0.25 0.5  0.25]
Be2+,Eu3+,Fr1+,[24.43193337],[0.25 0.5  0.25]
Li1+,Mg2+,Pm3+,[24.42892741],[0.25 0.5  0.25]
Li1+,Mg2+,Eu3+,[24.4198398],[0.25 0.5  0.25]
Ag1+,Os4+,Am3+,[24.41479341],[0.25 0.5  0.25]
Al3+,Rb1+,Ac3+,[24.41286286],[0.25 0.5  0.25]
K1+,Ca2+,Lu3+,[24.40683395],[0.25 0.5  0.25]
Na1+,Sr2+,Gd3+,[24.3961038],[0.25 0.5  0.25]
Ca2+,Ga3+,Ag1+,[24.39319345],[0.25 0.5  0.25]
Ga3+,Ag1+,W6+,[24.38783616],[0.25 0.5  0.25]
Ag1+,Os4+,Bk3+,[24.3813953],[0.25 0.5  0.25]
Ag1+,Os4+,Cm3+,[24.3813953],[0.25 0.5  0.25]
Zr4+,Ag1+,Pu4+,[24.3794394],[0.25 0.5  0.25]
Li1+,La3+,Bi3+,[24.37190869],[0.25 0.5  0.25]
Mg2+,Ca2+,Hg1+,[24.37129419],[0.25 0.5  0.25]
K1+,Cd2+,Fr1+,[24.36870456],[0.25 0.5  0.25]
Al3+,Cs1+,Po2+,[24.36779651],[0.25 0.5  0.25]
Li1+,Be2+,Fe3+,[24.364894],[0.25 0.5  0.25]
Ca2+,Sc3+,Mn2+,[24.36195922],[0.25 0.5  0.25]
Li1+,Mg2+,Te2+,[24.36050315],[0.25 0.5  0.25]
Al3+,K1+,Dy3+,[24.35296503],[0.25 0.5  0.25]
Li1+,Be2+,In3+,[24.34538013],[0.25 0.5  0.25]
Li1+,Be2+,Sn2+,[24.33661827],[0.25 0.5  0.25]
Be2+,Na1+,Eu3+,[24.33379832],[0.25 0.5  0.25]
Be2+,Rb1+,Pm3+,[24.32502363],[0.25 0.5  0.25]
K1+,Te2+,Ra2+,[24.32467206],[0.25 0.5  0.25]
Na1+,Gd3+,Fr1+,[24.31602202],[0.25 0.5  0.25]
Mg2+,Rb1+,Pb2+,[24.31041562],[0.25 0.5  0.25]
Na1+,Mg2+,Tl1+,[24.31013839],[0.25 0.5  0.25]
K1+,Zn2+,Eu3+,[24.30836258],[0.25 0.5  0.25]
Na1+,Pm3+,Ra2+,[24.30773341],[0.25 0.5  0.25]
Mg2+,Sm3+,Fr1+,[24.30333276],[0.25 0.5  0.25]
Li1+,Zn2+,Ba2+,[24.30251212],[0.25 0.5  0.25]
Be2+,Ag1+,Fr1+,[24.30183609],[0.25 0.5  0.25]
Li1+,Na1+,Pm3+,[24.30156514],[0.25 0.5  0.25]
Mg2+,Cu2+,Fr1+,[24.2986848],[0.25 0.5  0.25]
Y3+,Ba2+,Fr1+,[24.28545774],[0.25 0.5  0.25]
Na1+,La3+,Ra2+,[24.28438401],[0.25 0.5  0.25]
