material1,material2,material3,pred_temp,weights
Ca2+,Y3+,Po2+,[18.70332245],[0.25 0.25 0.5 ]
K1+,Yb3+,Po2+,[18.70194265],[0.25 0.25 0.5 ]
Li1+,Co3+,Sm3+,[18.70177084],[0.25 0.25 0.5 ]
Rb1+,Sr2+,Ce3+,[18.70121168],[0.25 0.25 0.5 ]
K1+,Sm3+,Dy3+,[18.70063913],[0.25 0.25 0.5 ]
Li1+,Pr3+,Yb3+,[18.7004387],[0.25 0.25 0.5 ]
Be2+,Y3+,Po2+,[18.69694374],[0.25 0.25 0.5 ]
Ca2+,Sc3+,Cd2+,[18.69559069],[0.25 0.25 0.5 ]
Al3+,Sr2+,Ac3+,[18.69403719],[0.25 0.25 0.5 ]
Li1+,Mg2+,Ho3+,[18.69342977],[0.25 0.25 0.5 ]
K1+,Ca2+,In3+,[18.69285563],[0.25 0.25 0.5 ]
Na1+,Ti4+,Te2+,[18.69243152],[0.25 0.25 0.5 ]
Rb1+,Cs1+,Ce3+,[18.69199922],[0.25 0.25 0.5 ]
Be2+,Mg2+,Co3+,[18.69166183],[0.25 0.25 0.5 ]
K1+,In3+,Ra2+,[18.69035764],[0.25 0.25 0.5 ]
Li1+,Al3+,Cs1+,[18.68936005],[0.25 0.25 0.5 ]
Li1+,Mn2+,Pr3+,[18.68850531],[0.25 0.25 0.5 ]
Mg2+,Cs1+,Ra2+,[18.68806345],[0.25 0.25 0.5 ]
Al3+,Rb1+,Er3+,[18.68756929],[0.25 0.25 0.5 ]
K1+,La3+,Bi3+,[18.68682397],[0.25 0.25 0.5 ]
Ca2+,Rb1+,Er3+,[18.68673169],[0.25 0.25 0.5 ]
Rb1+,Cd2+,Cs1+,[18.68633011],[0.25 0.25 0.5 ]
Na1+,V5+,In3+,[18.68491313],[0.25 0.25 0.5 ]
Li1+,Sr2+,In3+,[18.68403455],[0.25 0.25 0.5 ]
Rb1+,Zr4+,In3+,[18.68142241],[0.25 0.25 0.5 ]
Mg2+,Sr2+,Th4+,[18.68132454],[0.25 0.25 0.5 ]
Li1+,Ce3+,Ra2+,[18.67729344],[0.25 0.25 0.5 ]
Ca2+,Zn2+,Ba2+,[18.67549102],[0.25 0.25 0.5 ]
Al3+,Rb1+,Ho3+,[18.67121219],[0.25 0.25 0.5 ]
Ca2+,Eu3+,Bi3+,[18.67009085],[0.25 0.25 0.5 ]
Na1+,Ca2+,Fe3+,[18.66790187],[0.25 0.25 0.5 ]
Li1+,Ga3+,Te2+,[18.66699292],[0.25 0.25 0.5 ]
Li1+,Rb1+,Sb3+,[18.66508346],[0.25 0.25 0.5 ]
K1+,Y3+,Pr3+,[18.66441028],[0.25 0.25 0.5 ]
Na1+,V5+,Te2+,[18.66266455],[0.25 0.25 0.5 ]
Li1+,Mg2+,Sn2+,[18.66237784],[0.25 0.25 0.5 ]
Na1+,Mn2+,Eu3+,[18.66141942],[0.25 0.25 0.5 ]
Be2+,K1+,Ag1+,[18.65792474],[0.25 0.25 0.5 ]
Ca2+,Sc3+,Sm3+,[18.65658719],[0.25 0.25 0.5 ]
Li1+,Nd3+,Ra2+,[18.6563036],[0.25 0.25 0.5 ]
Na1+,K1+,Pm3+,[18.655465],[0.25 0.25 0.5 ]
Na1+,V5+,Ga3+,[18.6544036],[0.25 0.25 0.5 ]
Na1+,Sc3+,Tm3+,[18.65380161],[0.25 0.25 0.5 ]
K1+,Mn2+,Sn2+,[18.6513198],[0.25 0.25 0.5 ]
Li1+,Mg2+,In3+,[18.6510742],[0.25 0.25 0.5 ]
K1+,Sc3+,Co3+,[18.65068705],[0.25 0.25 0.5 ]
Be2+,Ca2+,Hf4+,[18.6502453],[0.25 0.25 0.5 ]
Li1+,Fe3+,Sr2+,[18.64930686],[0.25 0.25 0.5 ]
Ca2+,Pm3+,Ra2+,[18.64901321],[0.25 0.25 0.5 ]
Ca2+,Nd3+,Ra2+,[18.64901321],[0.25 0.25 0.5 ]
K1+,Sc3+,Zr4+,[18.64536205],[0.25 0.25 0.5 ]
K1+,Y3+,Lu3+,[18.64386882],[0.25 0.25 0.5 ]
K1+,Ga3+,Ce3+,[18.64384628],[0.25 0.25 0.5 ]
Al3+,Sr2+,Pb2+,[18.64234664],[0.25 0.25 0.5 ]
Sc3+,Cr3+,Ag1+,[18.6391585],[0.25 0.25 0.5 ]
Ca2+,Rb1+,Pd4+,[18.63908259],[0.25 0.25 0.5 ]
Mg2+,Ca2+,Eu3+,[18.63614357],[0.25 0.25 0.5 ]
Ca2+,Mn2+,Ba2+,[18.63448775],[0.25 0.25 0.5 ]
Al3+,K1+,Cd2+,[18.62827806],[0.25 0.25 0.5 ]
Sc3+,Zr4+,Sn2+,[18.62687001],[0.25 0.25 0.5 ]
Ti4+,Ga3+,Ra2+,[18.6268049],[0.25 0.25 0.5 ]
Li1+,Zn2+,Er3+,[18.62590441],[0.25 0.25 0.5 ]
Na1+,Sr2+,Cm3+,[18.62511214],[0.25 0.25 0.5 ]
Ca2+,Tc4+,Ba2+,[18.62390896],[0.25 0.25 0.5 ]
Li1+,Ba2+,La3+,[18.61964391],[0.25 0.25 0.5 ]
Mg2+,Sc3+,Dy3+,[18.61927447],[0.25 0.25 0.5 ]
Li1+,Zr4+,Ag1+,[18.6183543],[0.25 0.25 0.5 ]
Mg2+,Sc3+,Cs1+,[18.61636573],[0.25 0.25 0.5 ]
K1+,Nb5+,La3+,[18.61532095],[0.25 0.25 0.5 ]
Na1+,Zr4+,Sn2+,[18.61490482],[0.25 0.25 0.5 ]
Ca2+,Sc3+,Gd3+,[18.61452034],[0.25 0.25 0.5 ]
Na1+,K1+,Tc4+,[18.61448312],[0.25 0.25 0.5 ]
Li1+,Nd3+,Pm3+,[18.61270254],[0.25 0.25 0.5 ]
Na1+,Te2+,La3+,[18.61268181],[0.25 0.25 0.5 ]
K1+,Sr2+,Y3+,[18.60911221],[0.25 0.25 0.5 ]
K1+,Ga3+,Bi3+,[18.60782658],[0.25 0.25 0.5 ]
Ca2+,Sc3+,Cu2+,[18.6075333],[0.25 0.25 0.5 ]
Ca2+,Ti4+,Ac3+,[18.60703154],[0.25 0.25 0.5 ]
Li1+,Po2+,Fr1+,[18.60585569],[0.25 0.25 0.5 ]
Al3+,K1+,Hg1+,[18.60577779],[0.25 0.25 0.5 ]
K1+,Nb5+,Ce3+,[18.6035676],[0.25 0.25 0.5 ]
K1+,Rb1+,Nd3+,[18.60230762],[0.25 0.25 0.5 ]
K1+,Sc3+,Lu3+,[18.60209245],[0.25 0.25 0.5 ]
Ca2+,Cd2+,Ba2+,[18.60005465],[0.25 0.25 0.5 ]
Ca2+,Fe3+,Ra2+,[18.59712855],[0.25 0.25 0.5 ]
Li1+,Ce3+,Pm3+,[18.59574575],[0.25 0.25 0.5 ]
K1+,Sc3+,Nd3+,[18.59531072],[0.25 0.25 0.5 ]
Li1+,Ce3+,Sm3+,[18.59012651],[0.25 0.25 0.5 ]
Li1+,Ga3+,In3+,[18.58765295],[0.25 0.25 0.5 ]
Rb1+,Sr2+,Nb5+,[18.58700151],[0.25 0.25 0.5 ]
Li1+,Na1+,Cr3+,[18.58472754],[0.25 0.25 0.5 ]
Ca2+,Ti4+,Cd2+,[18.58399754],[0.25 0.25 0.5 ]
Na1+,Sn2+,Eu3+,[18.58326062],[0.25 0.25 0.5 ]
Ca2+,Ba2+,Er3+,[18.57903896],[0.25 0.25 0.5 ]
Be2+,Rb1+,Pd4+,[18.57439352],[0.25 0.25 0.5 ]
Li1+,Sb3+,Po2+,[18.57233385],[0.25 0.25 0.5 ]
Li1+,Sr2+,Tl1+,[18.57214589],[0.25 0.25 0.5 ]
K1+,Fe3+,Te2+,[18.57016252],[0.25 0.25 0.5 ]
Ca2+,Ni2+,Sr2+,[18.56995141],[0.25 0.25 0.5 ]
K1+,Nb5+,Sn2+,[18.56853076],[0.25 0.25 0.5 ]
Na1+,Ca2+,Cu2+,[18.56653987],[0.25 0.25 0.5 ]
Li1+,Zn2+,In3+,[18.56402046],[0.25 0.25 0.5 ]
Li1+,Be2+,Th4+,[18.56394564],[0.25 0.25 0.5 ]
Ca2+,Sc3+,Sn2+,[18.56300246],[0.25 0.25 0.5 ]
Li1+,Sn2+,Dy3+,[18.56188618],[0.25 0.25 0.5 ]
Nb5+,Cs1+,La3+,[18.56150088],[0.25 0.25 0.5 ]
Mg2+,Sc3+,Tl1+,[18.56115428],[0.25 0.25 0.5 ]
Li1+,Sc3+,Pb2+,[18.56050549],[0.25 0.25 0.5 ]
K1+,Sr2+,Mo4+,[18.55826965],[0.25 0.25 0.5 ]
Li1+,K1+,Sr2+,[18.55396526],[0.25 0.25 0.5 ]
Ca2+,Mo4+,Fr1+,[18.55264268],[0.25 0.25 0.5 ]
Be2+,Y3+,Ba2+,[18.54854344],[0.25 0.25 0.5 ]
Na1+,Rb1+,Gd3+,[18.54498203],[0.25 0.25 0.5 ]
Li1+,Ni2+,Yb3+,[18.54274895],[0.25 0.25 0.5 ]
Sr2+,Fr1+,Ra2+,[18.5400379],[0.25 0.25 0.5 ]
Rb1+,Cs1+,Hf4+,[18.53962006],[0.25 0.25 0.5 ]
Li1+,Na1+,Te2+,[18.53773623],[0.25 0.25 0.5 ]
Al3+,Ca2+,Mn2+,[18.53728332],[0.25 0.25 0.5 ]
Li1+,Y3+,Dy3+,[18.53566383],[0.25 0.25 0.5 ]
Be2+,K1+,Ca2+,[18.53504523],[0.25 0.25 0.5 ]
Li1+,Mg2+,Zr4+,[18.53498697],[0.25 0.25 0.5 ]
Al3+,Cs1+,Ho3+,[18.53169434],[0.25 0.25 0.5 ]
Be2+,Mg2+,Lu3+,[18.52938237],[0.25 0.25 0.5 ]
K1+,Cs1+,Er3+,[18.52937387],[0.25 0.25 0.5 ]
Li1+,Ag1+,Ce3+,[18.52807547],[0.25 0.25 0.5 ]
K1+,Sc3+,Tc4+,[18.52460857],[0.25 0.25 0.5 ]
Li1+,Rb1+,Tl1+,[18.52377797],[0.25 0.25 0.5 ]
Ca2+,Co3+,Y3+,[18.52330484],[0.25 0.25 0.5 ]
Mg2+,Lu3+,Ra2+,[18.52320476],[0.25 0.25 0.5 ]
Zr4+,Ba2+,Ra2+,[18.52056613],[0.25 0.25 0.5 ]
Ca2+,Rb1+,Ho3+,[18.5196855],[0.25 0.25 0.5 ]
K1+,Nb5+,In3+,[18.51706618],[0.25 0.25 0.5 ]
Mg2+,Cu2+,Rb1+,[18.51578845],[0.25 0.25 0.5 ]
Mg2+,Ca2+,Ga3+,[18.51118574],[0.25 0.25 0.5 ]
Mg2+,K1+,Dy3+,[18.50965839],[0.25 0.25 0.5 ]
Ca2+,Eu3+,Yb3+,[18.50771541],[0.25 0.25 0.5 ]
Li1+,Ca2+,Sn2+,[18.50616915],[0.25 0.25 0.5 ]
Na1+,Sc3+,Er3+,[18.50592094],[0.25 0.25 0.5 ]
Mg2+,Eu3+,Fr1+,[18.50510769],[0.25 0.25 0.5 ]
Al3+,Rb1+,Nd3+,[18.50272624],[0.25 0.25 0.5 ]
Li1+,Cu2+,Te2+,[18.50234755],[0.25 0.25 0.5 ]
Na1+,Ga3+,Sn2+,[18.49866629],[0.25 0.25 0.5 ]
Li1+,V5+,Cd2+,[18.4984902],[0.25 0.25 0.5 ]
Li1+,La3+,Tb3+,[18.49415658],[0.25 0.25 0.5 ]
Na1+,In3+,Eu3+,[18.49364933],[0.25 0.25 0.5 ]
Na1+,Sb3+,Ra2+,[18.49158162],[0.25 0.25 0.5 ]
K1+,Sc3+,La3+,[18.48994846],[0.25 0.25 0.5 ]
Be2+,Sr2+,Th4+,[18.48957809],[0.25 0.25 0.5 ]
Rb1+,Nb5+,Ce3+,[18.48856886],[0.25 0.25 0.5 ]
Na1+,Mg2+,Te2+,[18.48698501],[0.25 0.25 0.5 ]
Mg2+,Sr2+,Cs1+,[18.48617369],[0.25 0.25 0.5 ]
Be2+,Mn2+,Ag1+,[18.48581835],[0.25 0.25 0.5 ]
Mg2+,Y3+,Fr1+,[18.48569256],[0.25 0.25 0.5 ]
Sc3+,Cs1+,Th4+,[18.48518008],[0.25 0.25 0.5 ]
Na1+,Ca2+,Er3+,[18.48434403],[0.25 0.25 0.5 ]
K1+,Y3+,Mo4+,[18.48351352],[0.25 0.25 0.5 ]
K1+,In3+,Sb3+,[18.48271873],[0.25 0.25 0.5 ]
Na1+,Ca2+,In3+,[18.48268403],[0.25 0.25 0.5 ]
Li1+,Zn2+,Rb1+,[18.4800814],[0.25 0.25 0.5 ]
Rb1+,Sr2+,Bi3+,[18.47905867],[0.25 0.25 0.5 ]
K1+,V5+,In3+,[18.47547722],[0.25 0.25 0.5 ]
Mg2+,Ca2+,Sn2+,[18.47545241],[0.25 0.25 0.5 ]
Cr3+,Rb1+,In3+,[18.46984196],[0.25 0.25 0.5 ]
Sc3+,Cu2+,Sr2+,[18.46949988],[0.25 0.25 0.5 ]
Li1+,Sn2+,Ba2+,[18.46947687],[0.25 0.25 0.5 ]
Li1+,Mg2+,Cd2+,[18.46917077],[0.25 0.25 0.5 ]
Na1+,Fe3+,Pm3+,[18.46474044],[0.25 0.25 0.5 ]
Na1+,Ti4+,Zr4+,[18.46068747],[0.25 0.25 0.5 ]
Mg2+,Rb1+,Ra2+,[18.45922364],[0.25 0.25 0.5 ]
Ti4+,Rb1+,In3+,[18.4583598],[0.25 0.25 0.5 ]
Mg2+,Sr2+,In3+,[18.45702431],[0.25 0.25 0.5 ]
Ca2+,Sc3+,In3+,[18.45605316],[0.25 0.25 0.5 ]
Ca2+,Sc3+,Zn2+,[18.45353911],[0.25 0.25 0.5 ]
Al3+,Cs1+,Gd3+,[18.45214378],[0.25 0.25 0.5 ]
Na1+,K1+,Sb3+,[18.45134449],[0.25 0.25 0.5 ]
Rb1+,Sr2+,Rh3+,[18.44987158],[0.25 0.25 0.5 ]
Na1+,Al3+,Cd2+,[18.44718583],[0.25 0.25 0.5 ]
Li1+,La3+,Ra2+,[18.44196276],[0.25 0.25 0.5 ]
Mg2+,Sr2+,Dy3+,[18.4397443],[0.25 0.25 0.5 ]
Rb1+,Cs1+,Yb3+,[18.43484831],[0.25 0.25 0.5 ]
Na1+,Er3+,Yb3+,[18.43280878],[0.25 0.25 0.5 ]
Na1+,Ga3+,Ra2+,[18.43243973],[0.25 0.25 0.5 ]
K1+,Pm3+,Dy3+,[18.4323178],[0.25 0.25 0.5 ]
K1+,Sc3+,Pd4+,[18.43176922],[0.25 0.25 0.5 ]
Be2+,Sc3+,Gd3+,[18.43079588],[0.25 0.25 0.5 ]
Li1+,Rb1+,Ra2+,[18.42992055],[0.25 0.25 0.5 ]
Na1+,Cd2+,Pr3+,[18.42892936],[0.25 0.25 0.5 ]
Rb1+,Nb5+,La3+,[18.42855469],[0.25 0.25 0.5 ]
Na1+,Nb5+,La3+,[18.42567622],[0.25 0.25 0.5 ]
Na1+,Mg2+,Cu2+,[18.42539821],[0.25 0.25 0.5 ]
Li1+,Sn2+,Cs1+,[18.42200032],[0.25 0.25 0.5 ]
Mg2+,Zn2+,Rb1+,[18.42006989],[0.25 0.25 0.5 ]
Na1+,Nb5+,Ce3+,[18.41712519],[0.25 0.25 0.5 ]
Na1+,Rb1+,Nd3+,[18.41548957],[0.25 0.25 0.5 ]
Ti4+,Fe3+,Ag1+,[18.41522394],[0.25 0.25 0.5 ]
Na1+,Fe3+,Ga3+,[18.4096421],[0.25 0.25 0.5 ]
Na1+,Eu3+,Gd3+,[18.40738365],[0.25 0.25 0.5 ]
Li1+,Al3+,Ca2+,[18.4049087],[0.25 0.25 0.5 ]
Li1+,Mn2+,Sm3+,[18.40078483],[0.25 0.25 0.5 ]
Li1+,K1+,Y3+,[18.40013115],[0.25 0.25 0.5 ]
Na1+,Al3+,Cu2+,[18.39578238],[0.25 0.25 0.5 ]
K1+,La3+,Ho3+,[18.39444688],[0.25 0.25 0.5 ]
Sr2+,Cs1+,Pm3+,[18.3932083],[0.25 0.25 0.5 ]
Y3+,Fr1+,Ra2+,[18.39297564],[0.25 0.25 0.5 ]
K1+,Cs1+,Lu3+,[18.39273307],[0.25 0.25 0.5 ]
K1+,Rb1+,Er3+,[18.3922215],[0.25 0.25 0.5 ]
Li1+,Pm3+,Tb3+,[18.38987133],[0.25 0.25 0.5 ]
K1+,Tm3+,Fr1+,[18.38983975],[0.25 0.25 0.5 ]
Na1+,Y3+,Sm3+,[18.38729456],[0.25 0.25 0.5 ]
K1+,Pr3+,Ho3+,[18.38727161],[0.25 0.25 0.5 ]
Rb1+,Sr2+,Sn2+,[18.38588355],[0.25 0.25 0.5 ]
Rb1+,Cs1+,Nd3+,[18.38402997],[0.25 0.25 0.5 ]
K1+,Ca2+,Sn2+,[18.38364917],[0.25 0.25 0.5 ]
K1+,Po2+,Fr1+,[18.38199892],[0.25 0.25 0.5 ]
Na1+,Ga3+,Te2+,[18.38102179],[0.25 0.25 0.5 ]
Li1+,Nd3+,Gd3+,[18.38052188],[0.25 0.25 0.5 ]
K1+,Te2+,Ba2+,[18.38027835],[0.25 0.25 0.5 ]
Mg2+,Rb1+,Te2+,[18.37482779],[0.25 0.25 0.5 ]
Li1+,Cu2+,Sb3+,[18.37450919],[0.25 0.25 0.5 ]
Li1+,Ni2+,Nd3+,[18.37285152],[0.25 0.25 0.5 ]
K1+,Zr4+,In3+,[18.37225327],[0.25 0.25 0.5 ]
Na1+,Cu2+,Ce3+,[18.37153368],[0.25 0.25 0.5 ]
Mg2+,Y3+,Ac3+,[18.36699212],[0.25 0.25 0.5 ]
Na1+,Eu3+,Tm3+,[18.36451991],[0.25 0.25 0.5 ]
Li1+,Cr3+,Te2+,[18.36442816],[0.25 0.25 0.5 ]
Ca2+,Co3+,Sr2+,[18.36373413],[0.25 0.25 0.5 ]
Ag1+,Bi3+,U6+,[18.36045963],[0.25 0.25 0.5 ]
Na1+,K1+,Tb3+,[18.36010139],[0.25 0.25 0.5 ]
Na1+,Y3+,Sb3+,[18.35909227],[0.25 0.25 0.5 ]
Li1+,Nb5+,Te2+,[18.35624843],[0.25 0.25 0.5 ]
Na1+,Al3+,Sn2+,[18.35340725],[0.25 0.25 0.5 ]
Li1+,Sc3+,Po2+,[18.35285134],[0.25 0.25 0.5 ]
Na1+,Pm3+,Gd3+,[18.34807728],[0.25 0.25 0.5 ]
Na1+,Mg2+,In3+,[18.34663291],[0.25 0.25 0.5 ]
Be2+,Mg2+,Ga3+,[18.34513713],[0.25 0.25 0.5 ]
Li1+,Sr2+,Cm3+,[18.34426869],[0.25 0.25 0.5 ]
K1+,Sc3+,Sn2+,[18.34245092],[0.25 0.25 0.5 ]
K1+,Cs1+,Gd3+,[18.33957388],[0.25 0.25 0.5 ]
Li1+,Fe3+,Ra2+,[18.33310354],[0.25 0.25 0.5 ]
Al3+,Sr2+,Bi3+,[18.33101291],[0.25 0.25 0.5 ]
K1+,Zn2+,Rb1+,[18.32683899],[0.25 0.25 0.5 ]
Li1+,Ga3+,Ac3+,[18.32533709],[0.25 0.25 0.5 ]
Sc3+,Ga3+,Ag1+,[18.32510771],[0.25 0.25 0.5 ]
Na1+,Ag1+,Dy3+,[18.3250951],[0.25 0.25 0.5 ]
Na1+,Ni2+,La3+,[18.32386995],[0.25 0.25 0.5 ]
K1+,Tm3+,Yb3+,[18.32111285],[0.25 0.25 0.5 ]
Rb1+,Cs1+,Tl1+,[18.31913852],[0.25 0.25 0.5 ]
Be2+,Al3+,Rb1+,[18.31835697],[0.25 0.25 0.5 ]
Ca2+,Rb1+,Y3+,[18.31826988],[0.25 0.25 0.5 ]
Li1+,Sr2+,Sm3+,[18.31789017],[0.25 0.25 0.5 ]
Li1+,Y3+,Ra2+,[18.3173677],[0.25 0.25 0.5 ]
Na1+,Nd3+,Yb3+,[18.31698146],[0.25 0.25 0.5 ]
Li1+,La3+,Ac3+,[18.31492858],[0.25 0.25 0.5 ]
Al3+,Sn2+,Fr1+,[18.31406406],[0.25 0.25 0.5 ]
Li1+,Mn2+,La3+,[18.31376721],[0.25 0.25 0.5 ]
K1+,Rb1+,Pm3+,[18.31328218],[0.25 0.25 0.5 ]
Be2+,Na1+,Sc3+,[18.30977048],[0.25 0.25 0.5 ]
K1+,Ca2+,Ho3+,[18.30603404],[0.25 0.25 0.5 ]
Li1+,K1+,Te2+,[18.30437647],[0.25 0.25 0.5 ]
Na1+,Mn2+,In3+,[18.30268269],[0.25 0.25 0.5 ]
K1+,Ca2+,Cs1+,[18.30237254],[0.25 0.25 0.5 ]
Mg2+,Ga3+,Cs1+,[18.30195058],[0.25 0.25 0.5 ]
Na1+,Co3+,Te2+,[18.30175799],[0.25 0.25 0.5 ]
Li1+,Na1+,Fe3+,[18.30126488],[0.25 0.25 0.5 ]
Ca2+,Sr2+,Y3+,[18.30102708],[0.25 0.25 0.5 ]
Li1+,V5+,Sn2+,[18.2998226],[0.25 0.25 0.5 ]
Rb1+,Cs1+,Lu3+,[18.29544896],[0.25 0.25 0.5 ]
Li1+,Be2+,Ca2+,[18.29041986],[0.25 0.25 0.5 ]
Rb1+,Sr2+,Tc4+,[18.28870918],[0.25 0.25 0.5 ]
Ca2+,Cu2+,Y3+,[18.28461445],[0.25 0.25 0.5 ]
Na1+,In3+,Sn2+,[18.28456882],[0.25 0.25 0.5 ]
Al3+,Cs1+,Yb3+,[18.28425038],[0.25 0.25 0.5 ]
Al3+,Ca2+,Tm3+,[18.28378503],[0.25 0.25 0.5 ]
Be2+,K1+,Sc3+,[18.28273117],[0.25 0.25 0.5 ]
K1+,Sc3+,In3+,[18.28242346],[0.25 0.25 0.5 ]
Rb1+,Cs1+,Tb3+,[18.28190689],[0.25 0.25 0.5 ]
Be2+,Ca2+,La3+,[18.2813694],[0.25 0.25 0.5 ]
Mg2+,Fe3+,Sr2+,[18.28135615],[0.25 0.25 0.5 ]
Al3+,Pd4+,Cs1+,[18.28030827],[0.25 0.25 0.5 ]
Na1+,K1+,Nd3+,[18.27794622],[0.25 0.25 0.5 ]
Mg2+,K1+,Cu2+,[18.27701199],[0.25 0.25 0.5 ]
Li1+,V5+,Po2+,[18.27404881],[0.25 0.25 0.5 ]
Na1+,Ca2+,Tc4+,[18.27188936],[0.25 0.25 0.5 ]
Li1+,Mg2+,Sc3+,[18.27054975],[0.25 0.25 0.5 ]
Al3+,Sr2+,Dy3+,[18.27019246],[0.25 0.25 0.5 ]
Mg2+,Y3+,Bi3+,[18.26858276],[0.25 0.25 0.5 ]
Al3+,Ca2+,Nd3+,[18.26718281],[0.25 0.25 0.5 ]
K1+,Rb1+,Eu3+,[18.26428239],[0.25 0.25 0.5 ]
Na1+,Rb1+,Tc4+,[18.26289657],[0.25 0.25 0.5 ]
Li1+,Ni2+,Pr3+,[18.26224454],[0.25 0.25 0.5 ]
Be2+,Cu2+,Rb1+,[18.26064202],[0.25 0.25 0.5 ]
Rb1+,Ba2+,Nd3+,[18.25959887],[0.25 0.25 0.5 ]
Al3+,Ca2+,Sb3+,[18.25827375],[0.25 0.25 0.5 ]
K1+,Ba2+,Lu3+,[18.25704552],[0.25 0.25 0.5 ]
Li1+,Ce3+,Eu3+,[18.25700103],[0.25 0.25 0.5 ]
Na1+,Zn2+,Yb3+,[18.25490285],[0.25 0.25 0.5 ]
Be2+,Sr2+,Er3+,[18.25403218],[0.25 0.25 0.5 ]
Be2+,Mg2+,Hg1+,[18.25117198],[0.25 0.25 0.5 ]
Li1+,La3+,Pr3+,[18.25043147],[0.25 0.25 0.5 ]
K1+,Mn2+,Cd2+,[18.25000192],[0.25 0.25 0.5 ]
Rb1+,Sr2+,Sm3+,[18.24884122],[0.25 0.25 0.5 ]
Li1+,La3+,Eu3+,[18.24801008],[0.25 0.25 0.5 ]
Li1+,Cr3+,Ga3+,[18.23955183],[0.25 0.25 0.5 ]
Na1+,Zr4+,Ce3+,[18.23671712],[0.25 0.25 0.5 ]
Li1+,Ti4+,Po2+,[18.23539891],[0.25 0.25 0.5 ]
K1+,Sc3+,Ce3+,[18.23163395],[0.25 0.25 0.5 ]
Mg2+,Pd4+,Cs1+,[18.23053393],[0.25 0.25 0.5 ]
Na1+,Cr3+,Ra2+,[18.22925021],[0.25 0.25 0.5 ]
Na1+,Mn2+,Te2+,[18.22777164],[0.25 0.25 0.5 ]
K1+,Sc3+,Ga3+,[18.22590015],[0.25 0.25 0.5 ]
Be2+,Mg2+,La3+,[18.22457013],[0.25 0.25 0.5 ]
Cu2+,Rb1+,La3+,[18.22423858],[0.25 0.25 0.5 ]
K1+,Eu3+,Tm3+,[18.22094403],[0.25 0.25 0.5 ]
Be2+,Al3+,Dy3+,[18.22005906],[0.25 0.25 0.5 ]
Rb1+,Lu3+,Ra2+,[18.21941528],[0.25 0.25 0.5 ]
K1+,Cd2+,Pm3+,[18.21893041],[0.25 0.25 0.5 ]
Al3+,K1+,Er3+,[18.21880538],[0.25 0.25 0.5 ]
K1+,Sc3+,Ag1+,[18.21571169],[0.25 0.25 0.5 ]
K1+,Sr2+,Th4+,[18.21451271],[0.25 0.25 0.5 ]
Na1+,K1+,Co3+,[18.21133934],[0.25 0.25 0.5 ]
Na1+,Eu3+,Lu3+,[18.20837929],[0.25 0.25 0.5 ]
Na1+,Ca2+,Cs1+,[18.20674871],[0.25 0.25 0.5 ]
Li1+,Y3+,Ac3+,[18.20633732],[0.25 0.25 0.5 ]
Na1+,Al3+,Tm3+,[18.20454406],[0.25 0.25 0.5 ]
Zr4+,Cs1+,Ce3+,[18.20304192],[0.25 0.25 0.5 ]
Li1+,V5+,Ni2+,[18.1989489],[0.25 0.25 0.5 ]
K1+,La3+,Pr3+,[18.1982203],[0.25 0.25 0.5 ]
Rb1+,Er3+,Ra2+,[18.19789704],[0.25 0.25 0.5 ]
Al3+,Sr2+,Po2+,[18.19615484],[0.25 0.25 0.5 ]
K1+,Rb1+,Lu3+,[18.19437586],[0.25 0.25 0.5 ]
K1+,Ca2+,Cu2+,[18.19375257],[0.25 0.25 0.5 ]
Li1+,La3+,Sm3+,[18.19351986],[0.25 0.25 0.5 ]
Mg2+,Sc3+,Tb3+,[18.19319044],[0.25 0.25 0.5 ]
Na1+,K1+,Ni2+,[18.19254332],[0.25 0.25 0.5 ]
Be2+,Na1+,Ca2+,[18.19092314],[0.25 0.25 0.5 ]
Mg2+,Tm3+,Ra2+,[18.19082012],[0.25 0.25 0.5 ]
Li1+,Ce3+,Nd3+,[18.1892365],[0.25 0.25 0.5 ]
Li1+,Ti4+,Cd2+,[18.18842335],[0.25 0.25 0.5 ]
K1+,Sn2+,Ra2+,[18.18494712],[0.25 0.25 0.5 ]
Be2+,K1+,Rb1+,[18.18183812],[0.25 0.25 0.5 ]
K1+,Y3+,Zr4+,[18.18022196],[0.25 0.25 0.5 ]
Mg2+,Ba2+,Dy3+,[18.17846958],[0.25 0.25 0.5 ]
Be2+,Sc3+,Rb1+,[18.17808454],[0.25 0.25 0.5 ]
Ca2+,Cs1+,Er3+,[18.17799899],[0.25 0.25 0.5 ]
Li1+,Al3+,Cd2+,[18.17719335],[0.25 0.25 0.5 ]
Li1+,Al3+,Fe3+,[18.17651476],[0.25 0.25 0.5 ]
Li1+,Pr3+,Bi3+,[18.1754856],[0.25 0.25 0.5 ]
Ca2+,Y3+,Bi3+,[18.17358248],[0.25 0.25 0.5 ]
Li1+,Sm3+,Ho3+,[18.17348206],[0.25 0.25 0.5 ]
K1+,Rb1+,Tc4+,[18.17288393],[0.25 0.25 0.5 ]
V5+,Cu2+,Rb1+,[18.17275117],[0.25 0.25 0.5 ]
K1+,Ga3+,Y3+,[18.17176136],[0.25 0.25 0.5 ]
K1+,Y3+,Pb2+,[18.16773103],[0.25 0.25 0.5 ]
Li1+,Zn2+,Sn2+,[18.16765027],[0.25 0.25 0.5 ]
