number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,material
1,178.49,178.49,178.48999999999998,178.49,0.0,0.0,0.0,0.0,0.0,0.0,658.5,658.5,658.5000000000002,658.5,0.0,0.0,0.0,0.0,0.0,0.0,208.0,208.0,207.99999999999997,208.0,0.0,0.0,0.0,0.0,0.0,0.0,13310.0,13310.0,13309.999999999996,13310.0,0.0,0.0,0.0,0.0,0.0,0.0,17.18,17.18,17.180000000000003,17.18,0.0,0.0,0.0,0.0,0.0,0.0,25.5,25.5,25.499999999999996,25.5,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Hf2+
1,180.947,180.947,180.947,180.947,0.0,0.0,0.0,0.0,0.0,0.0,761.0,761.0,761.0000000000002,761.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,199.99999999999991,200.0,0.0,0.0,0.0,0.0,0.0,0.0,16650.0,16650.0,16650.000000000007,16650.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,57.00000000000001,57.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.999999999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Ta5+
1,180.947,180.947,180.947,180.947,0.0,0.0,0.0,0.0,0.0,0.0,761.0,761.0,761.0000000000002,761.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,199.99999999999991,200.0,0.0,0.0,0.0,0.0,0.0,0.0,16650.0,16650.0,16650.000000000007,16650.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,57.00000000000001,57.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Ta4+
1,180.947,180.947,180.947,180.947,0.0,0.0,0.0,0.0,0.0,0.0,761.0,761.0,761.0000000000002,761.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,199.99999999999991,200.0,0.0,0.0,0.0,0.0,0.0,0.0,16650.0,16650.0,16650.000000000007,16650.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,57.00000000000001,57.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Ta3+
1,180.947,180.947,180.947,180.947,0.0,0.0,0.0,0.0,0.0,0.0,761.0,761.0,761.0000000000002,761.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,199.99999999999991,200.0,0.0,0.0,0.0,0.0,0.0,0.0,16650.0,16650.0,16650.000000000007,16650.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,57.00000000000001,57.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Ta2+
1,183.84,183.84,183.83999999999997,183.84,0.0,0.0,0.0,0.0,0.0,0.0,770.0,770.0,769.9999999999997,770.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,19250.0,19250.0,19249.999999999996,19250.0,0.0,0.0,0.0,0.0,0.0,0.0,78.76,78.76,78.75999999999999,78.76,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,34.99999999999999,35.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,170.0,170.00000000000006,170.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,W6+
1,183.84,183.84,183.83999999999997,183.84,0.0,0.0,0.0,0.0,0.0,0.0,770.0,770.0,769.9999999999997,770.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,19250.0,19250.0,19249.999999999996,19250.0,0.0,0.0,0.0,0.0,0.0,0.0,78.76,78.76,78.75999999999999,78.76,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,34.99999999999999,35.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,170.0,170.00000000000006,170.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.999999999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,W5+
1,183.84,183.84,183.83999999999997,183.84,0.0,0.0,0.0,0.0,0.0,0.0,770.0,770.0,769.9999999999997,770.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,19250.0,19250.0,19249.999999999996,19250.0,0.0,0.0,0.0,0.0,0.0,0.0,78.76,78.76,78.75999999999999,78.76,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,34.99999999999999,35.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,170.0,170.00000000000006,170.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,W4+
1,183.84,183.84,183.83999999999997,183.84,0.0,0.0,0.0,0.0,0.0,0.0,770.0,770.0,769.9999999999997,770.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,19250.0,19250.0,19249.999999999996,19250.0,0.0,0.0,0.0,0.0,0.0,0.0,78.76,78.76,78.75999999999999,78.76,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,34.99999999999999,35.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,170.0,170.00000000000006,170.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,W3+
1,183.84,183.84,183.83999999999997,183.84,0.0,0.0,0.0,0.0,0.0,0.0,770.0,770.0,769.9999999999997,770.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,19250.0,19250.0,19249.999999999996,19250.0,0.0,0.0,0.0,0.0,0.0,0.0,78.76,78.76,78.75999999999999,78.76,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,34.99999999999999,35.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,170.0,170.00000000000006,170.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,W2+
1,183.84,183.84,183.83999999999997,183.84,0.0,0.0,0.0,0.0,0.0,0.0,770.0,770.0,769.9999999999997,770.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,19250.0,19250.0,19249.999999999996,19250.0,0.0,0.0,0.0,0.0,0.0,0.0,78.76,78.76,78.75999999999999,78.76,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,34.99999999999999,35.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,170.0,170.00000000000006,170.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,W1+
1,186.207,186.207,186.2069999999999,186.207,0.0,0.0,0.0,0.0,0.0,0.0,760.0,760.0,760.0000000000001,760.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,188.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,21020.0,21020.0,21020.00000000001,21020.0,0.0,0.0,0.0,0.0,0.0,0.0,5.827,5.827,5.827,5.827,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,48.00000000000001,48.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,6.999999999999999,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Re7+
1,186.207,186.207,186.2069999999999,186.207,0.0,0.0,0.0,0.0,0.0,0.0,760.0,760.0,760.0000000000001,760.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,188.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,21020.0,21020.0,21020.00000000001,21020.0,0.0,0.0,0.0,0.0,0.0,0.0,5.827,5.827,5.827,5.827,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,48.00000000000001,48.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Re6+
1,186.207,186.207,186.2069999999999,186.207,0.0,0.0,0.0,0.0,0.0,0.0,760.0,760.0,760.0000000000001,760.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,188.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,21020.0,21020.0,21020.00000000001,21020.0,0.0,0.0,0.0,0.0,0.0,0.0,5.827,5.827,5.827,5.827,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,48.00000000000001,48.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.999999999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Re5+
1,186.207,186.207,186.2069999999999,186.207,0.0,0.0,0.0,0.0,0.0,0.0,760.0,760.0,760.0000000000001,760.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,188.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,21020.0,21020.0,21020.00000000001,21020.0,0.0,0.0,0.0,0.0,0.0,0.0,5.827,5.827,5.827,5.827,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,48.00000000000001,48.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Re4+
1,186.207,186.207,186.2069999999999,186.207,0.0,0.0,0.0,0.0,0.0,0.0,760.0,760.0,760.0000000000001,760.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,188.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,21020.0,21020.0,21020.00000000001,21020.0,0.0,0.0,0.0,0.0,0.0,0.0,5.827,5.827,5.827,5.827,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,48.00000000000001,48.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Re3+
1,186.207,186.207,186.2069999999999,186.207,0.0,0.0,0.0,0.0,0.0,0.0,760.0,760.0,760.0000000000001,760.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,188.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,21020.0,21020.0,21020.00000000001,21020.0,0.0,0.0,0.0,0.0,0.0,0.0,5.827,5.827,5.827,5.827,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,48.00000000000001,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Re2+
1,186.207,186.207,186.2069999999999,186.207,0.0,0.0,0.0,0.0,0.0,0.0,760.0,760.0,760.0000000000001,760.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,188.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,21020.0,21020.0,21020.00000000001,21020.0,0.0,0.0,0.0,0.0,0.0,0.0,5.827,5.827,5.827,5.827,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,48.00000000000001,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Re1+
1,190.23,190.23,190.23000000000008,190.23,0.0,0.0,0.0,0.0,0.0,0.0,840.0,840.0,840.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,185.0,184.99999999999991,185.0,0.0,0.0,0.0,0.0,0.0,0.0,22590.0,22590.0,22589.99999999999,22590.0,0.0,0.0,0.0,0.0,0.0,0.0,103.99,103.99,103.99000000000004,103.99,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.999999999999998,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Os8+
1,190.23,190.23,190.23000000000008,190.23,0.0,0.0,0.0,0.0,0.0,0.0,840.0,840.0,840.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,185.0,184.99999999999991,185.0,0.0,0.0,0.0,0.0,0.0,0.0,22590.0,22590.0,22589.99999999999,22590.0,0.0,0.0,0.0,0.0,0.0,0.0,103.99,103.99,103.99000000000004,103.99,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,6.999999999999999,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Os7+
1,190.23,190.23,190.23000000000008,190.23,0.0,0.0,0.0,0.0,0.0,0.0,840.0,840.0,840.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,185.0,184.99999999999991,185.0,0.0,0.0,0.0,0.0,0.0,0.0,22590.0,22590.0,22589.99999999999,22590.0,0.0,0.0,0.0,0.0,0.0,0.0,103.99,103.99,103.99000000000004,103.99,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Os6+
1,190.23,190.23,190.23000000000008,190.23,0.0,0.0,0.0,0.0,0.0,0.0,840.0,840.0,840.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,185.0,184.99999999999991,185.0,0.0,0.0,0.0,0.0,0.0,0.0,22590.0,22590.0,22589.99999999999,22590.0,0.0,0.0,0.0,0.0,0.0,0.0,103.99,103.99,103.99000000000004,103.99,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.999999999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Os5+
1,190.23,190.23,190.23000000000008,190.23,0.0,0.0,0.0,0.0,0.0,0.0,840.0,840.0,840.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,185.0,184.99999999999991,185.0,0.0,0.0,0.0,0.0,0.0,0.0,22590.0,22590.0,22589.99999999999,22590.0,0.0,0.0,0.0,0.0,0.0,0.0,103.99,103.99,103.99000000000004,103.99,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Os4+
1,190.23,190.23,190.23000000000008,190.23,0.0,0.0,0.0,0.0,0.0,0.0,840.0,840.0,840.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,185.0,184.99999999999991,185.0,0.0,0.0,0.0,0.0,0.0,0.0,22590.0,22590.0,22589.99999999999,22590.0,0.0,0.0,0.0,0.0,0.0,0.0,103.99,103.99,103.99000000000004,103.99,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Os3+
1,190.23,190.23,190.23000000000008,190.23,0.0,0.0,0.0,0.0,0.0,0.0,840.0,840.0,840.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,185.0,184.99999999999991,185.0,0.0,0.0,0.0,0.0,0.0,0.0,22590.0,22590.0,22589.99999999999,22590.0,0.0,0.0,0.0,0.0,0.0,0.0,103.99,103.99,103.99000000000004,103.99,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Os2+
1,190.23,190.23,190.23000000000008,190.23,0.0,0.0,0.0,0.0,0.0,0.0,840.0,840.0,840.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,185.0,184.99999999999991,185.0,0.0,0.0,0.0,0.0,0.0,0.0,22590.0,22590.0,22589.99999999999,22590.0,0.0,0.0,0.0,0.0,0.0,0.0,103.99,103.99,103.99000000000004,103.99,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Os1+
1,192.217,192.217,192.21699999999998,192.217,0.0,0.0,0.0,0.0,0.0,0.0,880.0,880.0,879.9999999999998,880.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,180.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,22560.0,22560.0,22559.999999999996,22560.0,0.0,0.0,0.0,0.0,0.0,0.0,150.94,150.94,150.94,150.94,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,26.000000000000004,26.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,149.99999999999997,150.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.000000000000002,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Ir9+
1,192.217,192.217,192.21699999999998,192.217,0.0,0.0,0.0,0.0,0.0,0.0,880.0,880.0,879.9999999999998,880.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,180.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,22560.0,22560.0,22559.999999999996,22560.0,0.0,0.0,0.0,0.0,0.0,0.0,150.94,150.94,150.94,150.94,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,26.000000000000004,26.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,149.99999999999997,150.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.999999999999998,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Ir8+
1,192.217,192.217,192.21699999999998,192.217,0.0,0.0,0.0,0.0,0.0,0.0,880.0,880.0,879.9999999999998,880.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,180.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,22560.0,22560.0,22559.999999999996,22560.0,0.0,0.0,0.0,0.0,0.0,0.0,150.94,150.94,150.94,150.94,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,26.000000000000004,26.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,149.99999999999997,150.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,6.999999999999999,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Ir7+
1,192.217,192.217,192.21699999999998,192.217,0.0,0.0,0.0,0.0,0.0,0.0,880.0,880.0,879.9999999999998,880.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,180.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,22560.0,22560.0,22559.999999999996,22560.0,0.0,0.0,0.0,0.0,0.0,0.0,150.94,150.94,150.94,150.94,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,26.000000000000004,26.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,149.99999999999997,150.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Ir6+
1,192.217,192.217,192.21699999999998,192.217,0.0,0.0,0.0,0.0,0.0,0.0,880.0,880.0,879.9999999999998,880.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,180.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,22560.0,22560.0,22559.999999999996,22560.0,0.0,0.0,0.0,0.0,0.0,0.0,150.94,150.94,150.94,150.94,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,26.000000000000004,26.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,149.99999999999997,150.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.999999999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Ir5+
1,192.217,192.217,192.21699999999998,192.217,0.0,0.0,0.0,0.0,0.0,0.0,880.0,880.0,879.9999999999998,880.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,180.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,22560.0,22560.0,22559.999999999996,22560.0,0.0,0.0,0.0,0.0,0.0,0.0,150.94,150.94,150.94,150.94,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,26.000000000000004,26.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,149.99999999999997,150.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Ir4+
1,192.217,192.217,192.21699999999998,192.217,0.0,0.0,0.0,0.0,0.0,0.0,880.0,880.0,879.9999999999998,880.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,180.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,22560.0,22560.0,22559.999999999996,22560.0,0.0,0.0,0.0,0.0,0.0,0.0,150.94,150.94,150.94,150.94,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,26.000000000000004,26.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,149.99999999999997,150.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Ir3+
1,192.217,192.217,192.21699999999998,192.217,0.0,0.0,0.0,0.0,0.0,0.0,880.0,880.0,879.9999999999998,880.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,180.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,22560.0,22560.0,22559.999999999996,22560.0,0.0,0.0,0.0,0.0,0.0,0.0,150.94,150.94,150.94,150.94,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,26.000000000000004,26.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,149.99999999999997,150.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Ir2+
1,192.217,192.217,192.21699999999998,192.217,0.0,0.0,0.0,0.0,0.0,0.0,880.0,880.0,879.9999999999998,880.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,180.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,22560.0,22560.0,22559.999999999996,22560.0,0.0,0.0,0.0,0.0,0.0,0.0,150.94,150.94,150.94,150.94,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,26.000000000000004,26.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,149.99999999999997,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Ir1+
1,195.084,195.084,195.084,195.084,0.0,0.0,0.0,0.0,0.0,0.0,870.0,870.0,870.0000000000002,870.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,177.0,176.99999999999994,177.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,21450.0,21449.99999999999,21450.0,0.0,0.0,0.0,0.0,0.0,0.0,205.041,205.041,205.041,205.041,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,19.999999999999996,20.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Pt6+
1,195.084,195.084,195.084,195.084,0.0,0.0,0.0,0.0,0.0,0.0,870.0,870.0,870.0000000000002,870.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,177.0,176.99999999999994,177.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,21450.0,21449.99999999999,21450.0,0.0,0.0,0.0,0.0,0.0,0.0,205.041,205.041,205.041,205.041,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,19.999999999999996,20.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.999999999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Pt5+
